,HC_mean,HC_std,SA_mean,SA_std
0,1.3056263860661363,0.0214914312206122,0.6770562288791087,0.5206798692457774
1,1.2272648012799814,0.0764349196471791,0.7029038200837583,0.5734053656452094
2,1.3020655195894877,0.017986240528737225,0.7877391928612074,0.6313036930910535
3,1.2892668568806855,0.006242391228834029,0.5810447328666484,0.5328892553282958
4,1.0524434297246874,0.28744083468273557,0.6607764065080528,0.4323308127992851
5,1.190379449673634,0.0908132533585164,0.6629090991263764,0.4139172074534781
6,1.2804374473511997,0.049566999254619756,0.7608393348372133,0.45022104681343533
7,1.245809412153775,0.2290089729469143,0.5008423991371923,0.4450173166106902
8,1.2530395794877385,0.10317709363456372,0.5540950715270319,0.31107210070022895
9,1.7873880195076486,0.18527802903498425,0.6542299018163065,0.6673277074269577
