,HC,HC1,HC2
74,1.8500880954941556,1.1682585097125753,1.1049717078050068
75,1.849864420687536,1.1682585097125753,1.1049717078050068
76,1.849864420687536,1.1308861946576905,1.1049717078050068
77,1.849864420687536,1.1308861946576905,1.1049717078050068
78,1.849864420687536,1.1308861946576905,1.1049717078050068
79,1.849864420687536,1.1308861946576905,1.1049717078050068
80,1.849864420687536,1.068399944414503,1.1049717078050068
81,1.849864420687536,0.9863558812095514,1.1049717078050068
82,1.849864420687536,0.9863558812095514,1.1049717078050068
83,1.849864420687536,0.9650370050661303,1.1049717078050068
84,1.849864420687536,0.9650370050661303,1.1049717078050068
85,1.849864420687536,0.9650370050661303,1.1049717078050068
86,1.849864420687536,0.9650370050661303,1.1049717078050068
87,1.846312952843257,0.9650370050661303,1.1049717078050068
88,1.846312952843257,0.9650370050661303,1.1049717078050068
89,1.846312952843257,0.9650370050661303,1.09179170043053
90,1.846312952843257,0.9504950056712282,1.0818033881068336
91,1.846312952843257,0.9504950056712282,1.0818033881068336
92,1.846312952843257,0.9504950056712282,1.0818033881068336
93,1.846312952843257,0.9467823643817652,1.0818033881068336
94,1.837117457723751,0.9467823643817652,1.0818033881068336
95,1.8361265222373513,0.9467823643817652,1.0818033881068336
96,1.8361265222373513,0.9249646851621172,1.0802146068276397
97,1.8361265222373513,0.9017304232118895,1.0802146068276397
98,1.8361265222373513,0.9017304232118895,1.0736746421963688
99,1.8361265222373513,0.9017304232118895,1.0736746421963688
100,1.8361265222373513,0.8425836633663308,1.0736746421963688
101,1.8361265222373513,0.8425836633663308,1.0736746421963688
102,1.832822509014739,0.8075563306147231,1.0736746421963688
103,1.832822509014739,0.8075563306147231,1.0736746421963688
104,1.8327014685101326,0.8075563306147231,1.0736746421963688
105,1.8327014685101326,0.8075563306147231,1.0736746421963688
106,1.8327014685101326,0.8075563306147231,1.0726326858822905
107,1.8327014685101326,0.8027378873581514,1.0726326858822905
108,1.8285080539963952,0.8027378873581514,1.0726326858822905
109,1.8284979813289586,0.8027378873581514,1.0726326858822905
110,1.8284979813289586,0.8027378873581514,1.0726326858822905
111,1.8284979813289586,0.8027378873581514,1.0726326858822905
112,1.8284979813289586,0.8027378873581514,1.0726326858822905
113,1.8284979813289586,0.8027378873581514,1.0660331238924978
114,1.8161385774048413,0.8027378873581514,1.0660331238924978
115,1.8161385774048413,0.8020653477797988,1.0660331238924978
116,1.8159147375754654,0.8020653477797988,1.0248195014240755
117,1.8159147375754654,0.8020653477797988,1.0248195014240755
118,1.8159147375754654,0.8020653477797988,1.0248195014240755
119,1.7895588906551247,0.8020653477797988,1.0248195014240755
120,1.7582749478390234,0.8020653477797988,1.0248195014240755
121,1.7582749478390234,0.8020653477797988,1.0248195014240755
122,1.7582749478390234,0.8020653477797988,1.0248195014240755
123,1.7582749478390234,0.8020653477797988,1.022008040024367
124,1.7582749478390234,0.8020653477797988,1.022008040024367
125,1.7582749478390234,0.8020653477797988,1.022008040024367
126,1.7045261659370317,0.8020653477797988,1.022008040024367
127,1.7045261659370317,0.8020653477797988,1.022008040024367
128,1.7045261659370317,0.8020653477797988,1.022008040024367
129,1.7045261659370317,0.8020653477797988,1.0153506550206308
130,1.7037264866093818,0.8020653477797988,1.0153506550206308
131,1.7037264866093818,0.8020653477797988,1.0153506550206308
132,1.7037264866093818,0.8020653477797988,1.0153506550206308
133,1.7037264866093818,0.8020653477797988,1.0153506550206308
134,1.7037264866093818,0.8020653477797988,1.0153506550206308
135,1.7036877171253,0.8020653477797988,1.0153506550206308
136,1.7036877171253,0.8020653477797988,1.0153506550206308
137,1.7030109558873527,0.8020653477797988,0.9441287808248149
138,1.7030109558873527,0.8020653477797988,0.923708262160677
139,1.7030109558873527,0.8020653477797988,0.8960939620135088
140,1.7030109558873527,0.8019781703002187,0.8960939620135088
141,1.7030109558873527,0.8019781703002187,0.8960939620135088
142,1.7030109558873527,0.8019781703002187,0.8960939620135088
143,1.7030109558873527,0.8019781703002187,0.8960939620135088
144,1.7030109558873527,0.8019781703002187,0.8960939620135088
145,1.7030109558873527,0.8019781703002187,0.8960939620135088
146,1.7030109558873527,0.8019781703002187,0.8847718909519352
147,1.7030109558873527,0.8019781703002187,0.8847718909519352
148,1.7030109558873527,0.8019781703002187,0.8847718909519352
149,1.7008412816079117,0.8019781703002187,0.8847718909519352
150,1.7008412816079117,0.8019781703002187,0.8847718909519352
151,1.7008412816079117,0.7932933484707907,0.8847718909519352
152,1.7008412816079117,0.7932933484707907,0.8777467809360068
153,1.7008412816079117,0.7932933484707907,0.8777467809360068
154,1.7008412816079117,0.7932933484707907,0.8777467809360068
155,1.7008412816079117,0.7932933484707907,0.8777467809360068
156,1.7008412816079117,0.7932933484707907,0.8777467809360068
157,1.7008412816079117,0.7932933484707907,0.8777467809360068
158,1.7008412816079117,0.7932933484707907,0.8777467809360068
159,1.7008412816079117,0.7932933484707907,0.8658015322199927
160,1.7008412816079117,0.7932933484707907,0.8658015322199927
161,1.700728805139061,0.7932933484707907,0.856961002546889
162,1.700728805139061,0.7932933484707907,0.856961002546889
163,1.700728805139061,0.7932933484707907,0.856961002546889
164,1.700728805139061,0.7932933484707907,0.856961002546889
165,1.700728805139061,0.7932933484707907,0.856961002546889
166,1.700728805139061,0.7932933484707907,0.856961002546889
167,1.700728805139061,0.7932933484707907,0.856961002546889
168,1.700728805139061,0.7932933484707907,0.8488307669210615
169,1.700728805139061,0.7932933484707907,0.8488307669210615
170,1.6762473781887195,0.7932933484707907,0.8488307669210615
171,1.6762473781887195,0.7816350524780857,0.8488307669210615
172,1.6762473781887195,0.7816350524780857,0.8488307669210615
173,1.6762473781887195,0.7816350524780857,0.8488307669210615
174,1.6762473781887195,0.7816350524780857,0.8468334660067263
175,1.6762473781887195,0.7816350524780857,0.8468334660067263
176,1.6762473781887195,0.7816350524780857,0.8468334660067263
177,1.6762473781887195,0.7577297352866805,0.8468334660067263
178,1.6762473781887195,0.7577297352866805,0.837661772008321
179,1.6762473781887195,0.7577297352866805,0.837661772008321
180,1.6762473781887195,0.7577297352866805,0.8170044794531676
181,1.6762473781887195,0.7577297352866805,0.8170044794531676
182,1.6762473781887195,0.7577297352866805,0.8170044794531676
183,1.6762473781887195,0.7577297352866805,0.8170044794531676
184,1.6762473781887195,0.7577297352866805,0.7942755057322232
185,1.6762473781887195,0.7577297352866805,0.7942755057322232
186,1.6762473781887195,0.7577297352866805,0.7804954297510718
187,1.6762473781887195,0.7577297352866805,0.7804954297510718
188,1.6762473781887195,0.7577297352866805,0.7804954297510718
189,1.6762473781887195,0.7574234275487458,0.7804954297510718
190,1.6762473781887195,0.7574234275487458,0.7804954297510718
191,1.6762473781887195,0.7574234275487458,0.7804954297510718
192,1.6762473781887195,0.7574234275487458,0.7787363626235511
193,1.6762473781887195,0.6586279159103502,0.7787363626235511
194,1.6762473781887195,0.6586279159103502,0.7787363626235511
195,1.6762473781887195,0.6586279159103502,0.7787363626235511
196,1.6762473781887195,0.6586279159103502,0.7787363626235511
197,1.6762473781887195,0.6586279159103502,0.7787363626235511
198,1.676096407094123,0.6586279159103502,0.7787363626235511
199,1.676096407094123,0.6586279159103502,0.7787363626235511
200,1.676096407094123,0.6586279159103502,0.7787363626235511
201,1.676096407094123,0.6586279159103502,0.7787363626235511
202,1.676096407094123,0.6586279159103502,0.7787363626235511
203,1.676096407094123,0.6586279159103502,0.7787363626235511
204,1.676096407094123,0.6586279159103502,0.7787363626235511
205,1.676096407094123,0.6586279159103502,0.7787363626235511
206,1.676096407094123,0.6586279159103502,0.7787363626235511
207,1.676096407094123,0.6586279159103502,0.7787363626235511
208,1.676096407094123,0.6586279159103502,0.7787363626235511
209,1.676096407094123,0.6586279159103502,0.7787363626235511
210,1.676096407094123,0.6586279159103502,0.7787363626235511
211,1.676096407094123,0.6586279159103502,0.7787363626235511
212,1.676096407094123,0.6586279159103502,0.7787363626235511
213,1.676096407094123,0.6586279159103502,0.7787363626235511
214,1.676096407094123,0.6586279159103502,0.7787363626235511
215,1.676096407094123,0.6586279159103502,0.7787363626235511
216,1.676096407094123,0.6586279159103502,0.7787363626235511
217,1.676096407094123,0.6586279159103502,0.7787363626235511
218,1.676096407094123,0.623560801144101,0.7769369807160906
219,1.676096407094123,0.623560801144101,0.7769369807160906
220,1.676096407094123,0.623560801144101,0.7746625034367325
221,1.676096407094123,0.623560801144101,0.7746625034367325
222,1.676096407094123,0.623560801144101,0.7718455048381266
223,1.676096407094123,0.623560801144101,0.7412621507488341
224,1.676096407094123,0.623560801144101,0.7390073280998007
225,1.676096407094123,0.623560801144101,0.7390073280998007
226,1.676096407094123,0.623560801144101,0.7390073280998007
227,1.676096407094123,0.623560801144101,0.7390073280998007
228,1.676096407094123,0.623560801144101,0.7390073280998007
229,1.676096407094123,0.623560801144101,0.7390073280998007
230,1.676096407094123,0.623560801144101,0.7352776725707698
231,1.6740894040471956,0.623560801144101,0.7352776725707698
232,1.6500940875007273,0.623560801144101,0.7352776725707698
233,1.6500940875007273,0.623560801144101,0.7352776725707698
234,1.6500940875007273,0.623560801144101,0.7352776725707698
235,1.6500940875007273,0.6038779164046231,0.7352776725707698
236,1.6500940875007273,0.6038779164046231,0.7352776725707698
237,1.6500940875007273,0.6024054989867793,0.7352776725707698
238,1.6500940875007273,0.5493006717225153,0.7352776725707698
239,1.6500940875007273,0.5493006717225153,0.7352776725707698
240,1.6500940875007273,0.5493006717225153,0.7352776725707698
241,1.6500940875007273,0.5493006717225153,0.7352776725707698
242,1.6500940875007273,0.5367992075582193,0.7352776725707698
243,1.6500940875007273,0.5367992075582193,0.7352776725707698
244,1.6500940875007273,0.5367992075582193,0.7352776725707698
245,1.6500940875007273,0.5367992075582193,0.7352776725707698
246,1.6500940875007273,0.5367992075582193,0.728787536359789
247,1.6500940875007273,0.5367992075582193,0.7153812805647147
248,1.6500940875007273,0.5367992075582193,0.7153812805647147
249,1.6500940875007273,0.5367992075582193,0.7153812805647147
250,1.6500940875007273,0.5367992075582193,0.7153812805647147
251,1.6500940875007273,0.5367992075582193,0.7153812805647147
252,1.6500940875007273,0.5367992075582193,0.7153812805647147
253,1.6500940875007273,0.5367992075582193,0.7153812805647147
254,1.6500940875007273,0.5367992075582193,0.7153812805647147
255,1.6500940875007273,0.5367992075582193,0.7132142739590143
256,1.6404948877327854,0.5367992075582193,0.7132142739590143
257,1.6404948877327854,0.5367992075582193,0.7132142739590143
258,1.6404948877327854,0.5367992075582193,0.7132142739590143
259,1.6404948877327854,0.5333969619664556,0.7132142739590143
260,1.6404948877327854,0.5333969619664556,0.7132142739590143
261,1.6404948877327854,0.5333969619664556,0.7132142739590143
262,1.6404948877327854,0.5333969619664556,0.7132142739590143
263,1.6331159347330528,0.5333969619664556,0.7132142739590143
264,1.6331159347330528,0.5333969619664556,0.7099480943328207
265,1.6331159347330528,0.5333969619664556,0.7099480943328207
266,1.6331159347330528,0.5333969619664556,0.7099480943328207
267,1.6331159347330528,0.5333969619664556,0.7099480943328207
268,1.6331159347330528,0.5333969619664556,0.7099480943328207
269,1.6331159347330528,0.5333969619664556,0.7099480943328207
270,1.6331159347330528,0.5333969619664556,0.7099480943328207
271,1.6331159347330528,0.5333969619664556,0.7099480943328207
272,1.6331159347330528,0.5333969619664556,0.7099480943328207
273,1.6331159347330528,0.5333969619664556,0.7099480943328207
274,1.6331159347330528,0.5333969619664556,0.7099480943328207
275,1.6331159347330528,0.5333969619664556,0.7099480943328207
276,1.6331159347330528,0.5333969619664556,0.7099480943328207
277,1.6331159347330528,0.5333969619664556,0.7099480943328207
278,1.6331159347330528,0.5333969619664556,0.7099480943328207
279,1.6331159347330528,0.5333969619664556,0.7099480943328207
280,1.6331159347330528,0.5333969619664556,0.70806096232347
281,1.6331159347330528,0.5333969619664556,0.70806096232347
282,1.6331159347330528,0.5333969619664556,0.70806096232347
283,1.6331159347330528,0.5333969619664556,0.7007873503018646
284,1.6331159347330528,0.5333969619664556,0.7007873503018646
285,1.6331159347330528,0.5246954097530069,0.696524652563209
286,1.6331159347330528,0.5246954097530069,0.696524652563209
287,1.6331159347330528,0.5246954097530069,0.696524652563209
288,1.6331159347330528,0.5246954097530069,0.696524652563209
289,1.6331159347330528,0.5246954097530069,0.696524652563209
290,1.6331159347330528,0.5246954097530069,0.696524652563209
291,1.6331159347330528,0.5246954097530069,0.696524652563209
292,1.6331159347330528,0.5246954097530069,0.6949182117577647
293,1.6331159347330528,0.5246954097530069,0.6949182117577647
294,1.6331159347330528,0.5246954097530069,0.6949182117577647
295,1.6331159347330528,0.5246954097530069,0.694579767226541
296,1.6331159347330528,0.5246954097530069,0.694579767226541
297,1.6331159347330528,0.5246954097530069,0.694579767226541
298,1.6331159347330528,0.5246954097530069,0.694579767226541
299,1.6331159347330528,0.5094099812516237,0.694579767226541
300,1.6326701258012326,0.5094099812516237,0.694579767226541
301,1.6326701258012326,0.5094099812516237,0.694579767226541
302,1.6326701258012326,0.5094099812516237,0.694579767226541
303,1.6326701258012326,0.5094099812516237,0.694579767226541
304,1.6326701258012326,0.5094099812516237,0.694579767226541
305,1.6326701258012326,0.5094099812516237,0.694579767226541
306,1.6318694737417343,0.5094099812516237,0.694579767226541
307,1.6318694737417343,0.5094099812516237,0.694579767226541
308,1.6318694737417343,0.4777591119614818,0.694579767226541
309,1.6318694737417343,0.4777591119614818,0.694579767226541
310,1.6318694737417343,0.4777591119614818,0.694579767226541
311,1.6318694737417343,0.4777591119614818,0.694579767226541
312,1.6318694737417343,0.4777591119614818,0.694579767226541
313,1.6318694737417343,0.4777591119614818,0.694579767226541
314,1.6318694737417343,0.4777591119614818,0.694579767226541
315,1.6318694737417343,0.4777591119614818,0.694579767226541
316,1.6318694737417343,0.4668652730475293,0.694579767226541
317,1.6318694737417343,0.4668652730475293,0.694579767226541
318,1.6318694737417343,0.4668652730475293,0.694579767226541
319,1.6318694737417343,0.4668652730475293,0.694579767226541
320,1.6318694737417343,0.4668652730475293,0.694579767226541
321,1.6318694737417343,0.4668652730475293,0.694579767226541
322,1.6318694737417343,0.4668652730475293,0.694579767226541
323,1.6318694737417343,0.4668652730475293,0.694579767226541
324,1.6278264288759514,0.4668652730475293,0.694579767226541
325,1.6278264288759514,0.4668652730475293,0.694579767226541
326,1.6278264288759514,0.4668652730475293,0.694579767226541
327,1.6278264288759514,0.4668652730475293,0.694579767226541
328,1.6278264288759514,0.4668652730475293,0.694579767226541
329,1.6278264288759514,0.4668652730475293,0.694579767226541
330,1.6278264288759514,0.4668652730475293,0.694579767226541
331,1.6278264288759514,0.4668652730475293,0.694579767226541
332,1.6278264288759514,0.4668652730475293,0.694579767226541
333,1.6278264288759514,0.4668652730475293,0.694579767226541
334,1.6278264288759514,0.4668652730475293,0.694579767226541
335,1.6278264288759514,0.4668652730475293,0.694579767226541
336,1.6278264288759514,0.4668652730475293,0.694579767226541
337,1.6278264288759514,0.4668652730475293,0.694579767226541
338,1.6278264288759514,0.4668652730475293,0.694579767226541
339,1.6278264288759514,0.4668652730475293,0.694579767226541
340,1.6278264288759514,0.4668652730475293,0.694579767226541
341,1.6278264288759514,0.4668652730475293,0.694579767226541
342,1.6278264288759514,0.4668652730475293,0.694579767226541
343,1.6278264288759514,0.4668652730475293,0.694579767226541
344,1.6278264288759514,0.4526756842898398,0.694579767226541
345,1.6278264288759514,0.4526756842898398,0.694579767226541
346,1.6278264288759514,0.4526756842898398,0.694579767226541
347,1.6278264288759514,0.4526756842898398,0.694579767226541
348,1.6278264288759514,0.4526756842898398,0.694579767226541
349,1.6278264288759514,0.4526756842898398,0.694579767226541
350,1.6278264288759514,0.4526756842898398,0.694579767226541
351,1.6278264288759514,0.4526756842898398,0.694579767226541
352,1.6278264288759514,0.4526756842898398,0.694579767226541
353,1.6278264288759514,0.4526756842898398,0.694579767226541
354,1.6278264288759514,0.4526756842898398,0.694579767226541
355,1.6278264288759514,0.4526756842898398,0.6915238320454282
356,1.6278264288759514,0.4526756842898398,0.6915238320454282
357,1.6278264288759514,0.4526756842898398,0.6915238320454282
358,1.6278264288759514,0.4526756842898398,0.6915238320454282
359,1.6278264288759514,0.4526756842898398,0.6915238320454282
360,1.6278264288759514,0.4526756842898398,0.6915238320454282
361,1.6278264288759514,0.4526756842898398,0.6915238320454282
362,1.6278264288759514,0.4526756842898398,0.6915238320454282
363,1.6278264288759514,0.4526756842898398,0.6915238320454282
364,1.6278264288759514,0.4526756842898398,0.6915238320454282
365,1.6278264288759514,0.4526756842898398,0.6915238320454282
366,1.6278264288759514,0.4526756842898398,0.6915238320454282
367,1.6278264288759514,0.4526756842898398,0.6915238320454282
368,1.6278264288759514,0.4526756842898398,0.6915238320454282
369,1.6278264288759514,0.4526756842898398,0.6915238320454282
370,1.6278264288759514,0.4526756842898398,0.6915238320454282
371,1.6278264288759514,0.4526756842898398,0.6915238320454282
372,1.6278264288759514,0.4526756842898398,0.6915238320454282
373,1.6278264288759514,0.4526756842898398,0.6915238320454282
374,1.6278264288759514,0.4526756842898398,0.6915238320454282
375,1.6278264288759514,0.4526756842898398,0.6915238320454282
376,1.6278264288759514,0.4526756842898398,0.6871513585705842
377,1.6278264288759514,0.4526756842898398,0.6871513585705842
378,1.6278264288759514,0.4526756842898398,0.6871513585705842
379,1.6278264288759514,0.4526756842898398,0.6871513585705842
380,1.6278264288759514,0.4526756842898398,0.6871513585705842
381,1.6278264288759514,0.4526756842898398,0.6871513585705842
382,1.6278264288759514,0.4526756842898398,0.6871513585705842
383,1.6278264288759514,0.4526756842898398,0.6871513585705842
384,1.6278264288759514,0.4526756842898398,0.6871513585705842
385,1.6278264288759514,0.44203236327460227,0.6871513585705842
386,1.6278264288759514,0.417293084829003,0.6871513585705842
387,1.6278264288759514,0.417293084829003,0.6871513585705842
388,1.6278264288759514,0.417293084829003,0.6871513585705842
389,1.6278264288759514,0.417293084829003,0.6871513585705842
390,1.6278264288759514,0.417293084829003,0.6871513585705842
391,1.6278264288759514,0.417293084829003,0.6871513585705842
392,1.6278264288759514,0.417293084829003,0.6871513585705842
393,1.6278264288759514,0.417293084829003,0.6871513585705842
394,1.6278264288759514,0.417293084829003,0.6871513585705842
395,1.6278264288759514,0.417293084829003,0.6871513585705842
396,1.6278264288759514,0.417293084829003,0.6871513585705842
397,1.6278264288759514,0.417293084829003,0.6871513585705842
398,1.6278264288759514,0.417293084829003,0.6871513585705842
399,1.6278264288759514,0.417293084829003,0.6871513585705842
400,1.6278264288759514,0.417293084829003,0.6871513585705842
401,1.6278264288759514,0.417293084829003,0.6871513585705842
402,1.6278264288759514,0.417293084829003,0.6871513585705842
403,1.6278264288759514,0.417293084829003,0.6871513585705842
404,1.6278264288759514,0.417293084829003,0.6871513585705842
405,1.6264844966995775,0.417293084829003,0.6871513585705842
406,1.6264844966995775,0.417293084829003,0.6871513585705842
407,1.6264844966995775,0.417293084829003,0.6871513585705842
408,1.6264844966995775,0.417293084829003,0.6871513585705842
409,1.6264844966995775,0.417293084829003,0.6871513585705842
410,1.6264844966995775,0.417293084829003,0.6871513585705842
411,1.6264844966995775,0.417293084829003,0.6871513585705842
412,1.6264844966995775,0.417293084829003,0.6871513585705842
413,1.6264844966995775,0.417293084829003,0.6871513585705842
414,1.6264844966995775,0.417293084829003,0.6871513585705842
415,1.6264844966995775,0.417293084829003,0.6871513585705842
416,1.6264844966995775,0.417293084829003,0.6871513585705842
417,1.6264844966995775,0.417293084829003,0.6871513585705842
418,1.6264844966995775,0.417293084829003,0.6871513585705842
419,1.6264844966995775,0.417293084829003,0.6871513585705842
420,1.6264844966995775,0.417293084829003,0.6871513585705842
421,1.6264844966995775,0.417293084829003,0.6871513585705842
422,1.6264844966995775,0.417293084829003,0.6871513585705842
423,1.6264844966995775,0.417293084829003,0.6871513585705842
424,1.6264844966995775,0.417293084829003,0.6871513585705842
425,1.6264844966995775,0.417293084829003,0.6871513585705842
426,1.6264844966995775,0.417293084829003,0.6871513585705842
427,1.6264844966995775,0.417293084829003,0.6871513585705842
428,1.6264844966995775,0.417293084829003,0.6871513585705842
429,1.6264844966995775,0.417293084829003,0.6871513585705842
430,1.6264844966995775,0.417293084829003,0.6871513585705842
431,1.6246195393367464,0.417293084829003,0.6871513585705842
432,1.6246195393367464,0.417293084829003,0.6871513585705842
433,1.6246195393367464,0.417293084829003,0.6871513585705842
434,1.6246195393367464,0.417293084829003,0.6871513585705842
435,1.6246195393367464,0.417293084829003,0.6871513585705842
436,1.6246195393367464,0.417293084829003,0.6871513585705842
437,1.6246195393367464,0.417293084829003,0.6871513585705842
438,1.6246195393367464,0.417293084829003,0.6871513585705842
439,1.6246195393367464,0.417293084829003,0.6871513585705842
440,1.6246195393367464,0.417293084829003,0.6871513585705842
441,1.6246195393367464,0.417293084829003,0.6871513585705842
442,1.6246195393367464,0.417293084829003,0.6855484072443221
443,1.6246195393367464,0.417293084829003,0.6855484072443221
444,1.6246195393367464,0.417293084829003,0.6855484072443221
445,1.6246195393367464,0.417293084829003,0.6855484072443221
446,1.6246195393367464,0.417293084829003,0.6855484072443221
447,1.6246195393367464,0.41627395162006037,0.6855484072443221
448,1.6246195393367464,0.41627395162006037,0.6839847605838812
449,1.6246195393367464,0.41627395162006037,0.6839847605838812
450,1.6246195393367464,0.41627395162006037,0.6839847605838812
451,1.6246195393367464,0.41627395162006037,0.6839847605838812
452,1.6246195393367464,0.41627395162006037,0.6839847605838812
453,1.6246195393367464,0.41627395162006037,0.6839847605838812
454,1.6246195393367464,0.41627395162006037,0.6839847605838812
455,1.6246195393367464,0.41627395162006037,0.6753308575215514
456,1.6246195393367464,0.41627395162006037,0.6753308575215514
457,1.6246195393367464,0.41627395162006037,0.6753308575215514
458,1.6246195393367464,0.41627395162006037,0.6753308575215514
459,1.6246195393367464,0.41627395162006037,0.6753308575215514
460,1.6246195393367464,0.41627395162006037,0.6753308575215514
461,1.6246195393367464,0.41627395162006037,0.6753308575215514
462,1.6246195393367464,0.41627395162006037,0.6753308575215514
463,1.6246195393367464,0.41627395162006037,0.6753308575215514
464,1.6246195393367464,0.41627395162006037,0.6753308575215514
465,1.6246195393367464,0.41627395162006037,0.6753308575215514
466,1.6246195393367464,0.41627395162006037,0.6753308575215514
467,1.6246195393367464,0.41627395162006037,0.6753308575215514
468,1.6246195393367464,0.41627395162006037,0.6753308575215514
469,1.6246195393367464,0.41627395162006037,0.6753308575215514
470,1.6246195393367464,0.41627395162006037,0.6753308575215514
471,1.6246195393367464,0.41627395162006037,0.6753308575215514
472,1.6246195393367464,0.41627395162006037,0.6753308575215514
473,1.6246195393367464,0.41627395162006037,0.6753308575215514
474,1.6246195393367464,0.41627395162006037,0.6753308575215514
475,1.6246195393367464,0.41627395162006037,0.6753308575215514
476,1.6246195393367464,0.41627395162006037,0.6688745669537167
477,1.6246195393367464,0.41627395162006037,0.6630138974259866
478,1.6246195393367464,0.41627395162006037,0.6630138974259866
479,1.6246195393367464,0.41627395162006037,0.6630138974259866
480,1.6246195393367464,0.41627395162006037,0.6630138974259866
481,1.6246195393367464,0.41627395162006037,0.6630138974259866
482,1.6246195393367464,0.41627395162006037,0.6630138974259866
483,1.6246195393367464,0.41627395162006037,0.6630138974259866
484,1.6246195393367464,0.41627395162006037,0.6630138974259866
485,1.6246195393367464,0.41627395162006037,0.6630138974259866
486,1.6246195393367464,0.41627395162006037,0.6630138974259866
487,1.6246195393367464,0.41627395162006037,0.6630138974259866
488,1.6246195393367464,0.41519007699475363,0.6630138974259866
489,1.6246195393367464,0.41519007699475363,0.6630138974259866
490,1.6246195393367464,0.41519007699475363,0.6630138974259866
