,HC,SA,HC1,HC2
0,0.8115293494276958,0.6556544148683705,0.9141531206681259,0.8776256187510815
1,0.40419004160245153,0.4210416532903284,0.47744328751175413,0.4754213652977516
2,2.150518361822739,2.9057783489502853,1.8610200638935024,2.0408579516134546
3,1.2735697137682627,1.657831857007534,1.0433573697127054,1.2084796757652772
