,HC05,HC10,HC_start1,HC_start2,SA01,SA025,SA05,SA10,SA25,SA40,SA100,SA_exp,SA_lin,SA_init10,SA_init01
0,2.583927329582654,2.583927329582654,2.244362326810982,2.1188937806485724,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
1,2.4732828361861907,2.511178499980136,2.1426988996698726,2.3085425420466312,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
2,2.3564053860911303,2.4375696549185184,2.4821018225149585,2.3297645377451786,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
3,2.2666818672136526,2.4100510815005145,2.1436315350846855,2.4721130665293347,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
4,2.2244115920561374,2.348076877837967,2.14628463553984,2.2055879164551326,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
5,2.1574185314913246,2.2735985704071746,2.089207779344846,2.2198449224485586,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
6,2.10782241958647,2.1919270761115666,1.985240384887259,2.1611507912847476,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
7,2.084927945684942,2.159469872224289,1.8484697098361984,2.009498887610818,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
8,2.058349271617066,2.109713094045609,1.910296349764705,1.9669787857714,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
9,2.050572640587696,2.077605593005747,1.7773886747067689,1.9395037023885036,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
10,2.001860211675737,2.070172598808026,1.6590847320725937,1.8661986475848975,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
11,2.001860211675737,2.0552296251540763,1.618400449645215,1.811786739896138,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
12,1.990609962390293,2.0343300621246105,1.5946132506430513,1.7607847575517348,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
13,1.96164537828611,2.000798885329423,1.5572414393310925,1.6774713576228093,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
14,1.9595438357869972,1.9929528078866605,1.580583439050137,1.6713353749871753,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
15,1.9340909354578806,1.9929528078866605,1.530645389705043,1.669931118086755,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
16,1.9340909354578806,1.9929528078866605,1.5347691203380596,1.6366049197305081,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
17,1.9330655424124832,1.992701686965296,1.518430137557806,1.6108504540680546,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
18,1.9292721924816076,1.9754151381301341,1.482993679445946,1.5939418683106703,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
19,1.9138858048142982,1.9724251165257969,1.4673004075466372,1.595413429199314,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
20,1.9118058289171076,1.9724251165257969,1.463632061337052,1.5757306375475004,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
21,1.9118058289171076,1.964205722714822,1.4665162725502967,1.545318517414544,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
22,1.9118058289171076,1.9616755205506506,1.4645338304896764,1.5189963215621762,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
23,1.908799153891,1.9616755205506506,1.4445614286813413,1.5137981413565376,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
24,1.908799153891,1.9616755205506506,1.4386027815488391,1.5010791293290962,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.282539018800594,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
25,1.900269804976098,1.9612163696948284,1.4389409050015631,1.4875663002743191,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.2128449524695064,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
26,1.900269804976098,1.9559283623493138,1.415221607476571,1.473676172360622,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.2128449524695064,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
27,1.900269804976098,1.9559283623493138,1.407952083746274,1.4683241072420348,2.3160692920548214,2.212381661059189,2.296214053584319,2.3229976503163448,2.2128449524695064,2.410396146662607,2.495961665971472,2.2172902656376388,2.4782520793112157,3.099740870413504,2.046733099027345
