,HC_mean,HC_std,SA_mean,SA_std
0,1.6665505914900849,0.009476976555803393,0.8222274400169524,0.7397531065833461
1,1.6657572007883468,0.00962891589491914,0.8430258208074108,0.7301092025490682
2,1.667404251206782,0.005973304879694116,0.9150087215371941,0.7464162596938962
3,1.6641046538436448,0.005888998486229474,1.0742173041876,0.7525055326184424
4,1.6626669809593204,0.006462663467606375,0.9559202612849912,0.6700258986453379
5,1.684832542472804,0.02236548133309944,1.193609427025168,0.685260826623343
6,1.6839696015400023,0.015547043986854584,0.7913757212747199,0.7301307783768218
7,1.6771981585929385,0.013501558675612627,0.8215071626723248,0.7371254508466656
8,1.6681543578342741,0.011008628256382737,1.1477624160936444,0.5688313614741303
9,1.6862927882505838,0.06954554176129688,1.3241525730048391,0.49154224233350796
