,HC,SA,HC1,HC2
0,1.117688183702679,0.8998488230308931,1.021533074003619,0.8593127017925978
1,0.516921218996966,0.42784472552753416,0.513103312639414,0.4544527765754294
2,1.48244982686716,1.8682435188004796,1.679533479592941,2.014493553181928
3,0.8540709126730536,1.04758570818093,0.9754227209365004,1.1749541222935829
