,HC,HC1,HC2
0,1.6716286738390438,0.22433196786151516,0.27295055781251665
1,0.1967010192389455,0.217332188584532,0.3188294333717684
2,0.2783022376885279,0.19435725933347764,0.24112060268336175
3,1.6694401463064117,0.22063356120400654,0.23847550784622634
4,0.2643293695799066,0.2176520131012164,0.18317744645425613
5,1.6893229305639985,0.18772631597040018,0.18483303507196344
6,0.15093637115538158,0.25800626003312654,0.24475137084024193
7,1.6761799425128496,0.13792686452850844,0.26656632695780547
8,1.6656725164647028,0.3057683542354289,0.24353884418214766
9,1.7229232589563115,0.28853842283938363,0.15437619133783229
10,0.25386862931849785,0.3166894775643515,0.24206229702600182
11,1.696180898024442,0.18526669994761763,0.14111544073528173
12,1.6760988302002418,0.22088517002100155,0.18962330826375
13,0.1950911837146705,0.19781447580225764,0.31105277777198903
14,1.6680061322420752,0.1871109997317449,0.1928538937318055
15,1.6808736404674622,0.1666178416756381,0.3666225930749635
16,0.24492692170410255,0.22745319200215414,0.28762467454684953
17,1.6739421335876,0.19371659050029966,0.4162869674890634
18,0.2406103482146112,0.14561774646086617,0.28484049474930206
19,1.6645589422621945,0.28314094106365667,0.11160786671243289
20,1.6806328789297342,0.3297146222711961,0.179793472074646
21,1.677383264634586,0.28997370094065655,0.24353752710154644
22,1.6863726278439612,0.21815346402203573,0.2169936984853671
23,1.6826921246787392,0.23115956370599283,0.2501754620802285
24,0.2189711740439363,0.21926964414125577,0.1352383233598488
