,"('exp', 1, 0.9)","('exp', 1, 0.85)","('exp', 1, 0.8)","('exp', 1, 0.75)","('exp', 1, 0.7)","('exp', 1, 0.6)","('exp', 1, 0.5)","('exp', 2, 0.9)","('exp', 2, 0.85)","('exp', 2, 0.8)","('exp', 2, 0.75)","('exp', 2, 0.7)","('exp', 2, 0.6)","('exp', 2, 0.5)","('exp', 4, 0.9)","('exp', 4, 0.85)","('exp', 4, 0.8)","('exp', 4, 0.75)","('exp', 4, 0.7)","('exp', 4, 0.6)","('exp', 4, 0.5)","('exp', 8, 0.9)","('exp', 8, 0.85)","('exp', 8, 0.8)","('exp', 8, 0.75)","('exp', 8, 0.7)","('exp', 8, 0.6)","('exp', 8, 0.5)","('priority', 1, 0.9)","('priority', 1, 0.85)","('priority', 1, 0.8)","('priority', 1, 0.75)","('priority', 1, 0.7)","('priority', 1, 0.6)","('priority', 1, 0.5)","('deterministic', 1, 0.9)","('deterministic', 1, 0.85)","('deterministic', 1, 0.8)","('deterministic', 1, 0.75)","('deterministic', 1, 0.7)","('deterministic', 1, 0.6)","('deterministic', 1, 0.5)","('deterministic', 2, 0.9)","('deterministic', 2, 0.85)","('deterministic', 2, 0.8)","('deterministic', 2, 0.75)","('deterministic', 2, 0.7)","('deterministic', 2, 0.6)","('deterministic', 2, 0.5)","('hyperexp', 1, 0.9)","('hyperexp', 1, 0.85)","('hyperexp', 1, 0.8)","('hyperexp', 1, 0.75)","('hyperexp', 1, 0.7)","('hyperexp', 1, 0.6)","('hyperexp', 1, 0.5)","('hyperexp', 2, 0.9)","('hyperexp', 2, 0.85)","('hyperexp', 2, 0.8)","('hyperexp', 2, 0.75)","('hyperexp', 2, 0.7)","('hyperexp', 2, 0.6)","('hyperexp', 2, 0.5)","('erlang', 1, 0.9)","('erlang', 1, 0.85)","('erlang', 1, 0.8)","('erlang', 1, 0.75)","('erlang', 1, 0.7)","('erlang', 1, 0.6)","('erlang', 1, 0.5)","('erlang', 2, 0.9)","('erlang', 2, 0.85)","('erlang', 2, 0.8)","('erlang', 2, 0.75)","('erlang', 2, 0.7)","('erlang', 2, 0.6)","('erlang', 2, 0.5)"
39,7.573814419271019,4.815711172284545,4.285899245846424,3.343813851339203,2.384467010105563,1.4928901725165726,0.9597754280424712,4.084887770037547,2.3173635557791257,1.7332431691602574,1.3275931791162416,0.8795279763689903,0.5746532091388246,0.32870902491053133,1.8639418257175135,1.194251631405539,0.7479251008624652,0.48742409982337215,0.345164689490637,0.18496979889934917,0.08404126992313567,0.9748903880742986,0.48304037177585957,0.2883697501223697,0.1734096610916891,0.11015310620517578,0.043432364288191694,0.013996256494711475,3.2100548328193526,2.3474341012896263,1.8187281710577394,1.5978554738135442,1.41250976051098,0.9345336352488748,0.7085811432039163,5.203850230805941,2.6950128578076926,1.9888935225000708,1.4222683151912796,1.1852880858771186,0.7805109703252084,0.5105701354078482,2.281997495382676,1.3716831166258618,0.8563450696052806,0.6393273276400552,0.4794504113422806,0.29518802033040853,0.17608840222449276,2.9124590392405754,2.362921282810303,1.8964865091582623,1.4168888641604762,1.2903525324376135,0.9438054192497783,0.5960036023300734,1.164006458489409,0.8890891441915222,0.697286421116994,0.6253900365366971,0.4786599569980264,0.3045500482154006,0.18179828211879764,6.380104375933641,3.1792402661053947,2.4162379644301275,1.7468581925953608,1.4999144918269818,0.8811877563437454,0.5822639394503075,2.2368033710817885,1.607171229745682,1.0356682253932894,0.7493282432512847,0.6013238445740383,0.3589470139957984,0.22955676974052064
40,10.009327671297713,5.011816448257896,3.795793317277583,2.9639608266888904,2.0788188687185056,1.4474801806284991,0.9805166688919594,4.507137652770196,2.649187470609882,1.752146318165928,1.275750992952355,1.0230622518925587,0.583214236408611,0.30360728611779714,1.7110120276645748,1.1708305859376107,0.7129247623938715,0.5208574578352785,0.35903011144976954,0.18457441573801522,0.08137746517097316,0.9034100666698728,0.45292992366298596,0.288355590421084,0.18861411018860746,0.11309188711713831,0.04499751643971274,0.014420267867512458,2.7436472094928854,2.60012389735616,1.767611488039179,1.4901269795488008,1.2865388862873404,1.0312937629877679,0.6847091501135135,4.587774986746534,2.8397586957311955,2.072371813752831,1.4055345445191885,1.2686146356463275,0.7285027198962923,0.47292882100627553,2.0805611176965186,1.4850022674339258,0.8652710532116569,0.7213818845178691,0.5010478710951615,0.2846414008856122,0.1810509655969989,2.732713039239505,2.058219997195315,1.699686407840242,1.4700565172012552,1.2368014696234226,0.9525246536937018,0.6638156769931387,1.0332464583466108,0.8950792861439099,0.8354780198041206,0.5686027275152254,0.48958465939283907,0.30117443516550957,0.18000516052964757,4.501691095139312,3.154686575239664,2.2755305475994776,1.700572490916567,1.4263420660287236,0.9467236184818298,0.5811293837028808,2.7943098368608257,1.494452628786061,1.1498493241082466,0.7884494690191979,0.5917952493780392,0.3519368354427687,0.21856731708248098
41,8.322681125380058,5.593855859651797,3.670650771227481,2.7611831339286854,2.161288389854103,1.565536933102531,0.9967611372799584,4.585869307938401,3.129788674401269,1.8334546230119444,1.2090061034640063,1.0864397135345278,0.5439557606486763,0.33317503990184455,1.9925804077550635,0.9735261180473417,0.7143577944893678,0.5562517916754445,0.3987662155966874,0.1945246999514211,0.08984094723582006,0.9132011574571758,0.46815869352941547,0.2988361771681071,0.18032676957584445,0.11434551008818282,0.043601292927318146,0.014021115338743163,3.043246297941944,2.3118218214039303,1.9499019578211356,1.433986049105054,1.3325081338455216,0.9119508058245588,0.720774459243228,3.6245813584339235,2.4900498555682473,2.195364882898968,1.4229695999692429,1.1756747821988016,0.7803553310681952,0.4839430217694687,1.9483041435869692,1.3595627606697593,0.9637991067032285,0.6561188796812871,0.47746719284090494,0.29986600837343774,0.18602587154492903,2.675290388982575,2.4054015366591233,1.7991409961402711,1.529499947984558,1.230073543088355,0.9403520856363243,0.6285481583767398,1.1625579118444074,0.8781060051976556,0.7690123640057123,0.5397743952111985,0.5041435210756805,0.3109243177058709,0.18298242877253543,5.435773345023103,3.266085603532976,2.3926665579432798,1.816399600126922,1.4204889605263589,0.8930457527427713,0.5957053563263301,2.5759687539995064,1.50011213352456,1.100815805442633,0.7783335807989837,0.6266944397901947,0.34223971486222465,0.21034894128315995
42,10.046742502769385,5.710796882131147,3.88579788592952,2.9594276887091175,2.3192405979534074,1.5970420860940195,0.9615799247721831,4.7051543244867355,2.726722404487342,1.784778634321884,1.2936359618901572,0.9672823253757412,0.5873676947071147,0.3478842440946356,1.8745504531028458,1.1878953727368387,0.7617932357063556,0.5262559298607322,0.3560314543473384,0.20082987021977747,0.09245644318229365,0.8417547892722937,0.432038693536749,0.2731269467325342,0.17100384799186627,0.11781567168547587,0.046169802476997826,0.014086157668456285,3.2353171530155307,2.2263799048808255,1.7928798084272555,1.5054453746389642,1.224214469975502,0.9847853880236652,0.7200102128457357,4.868861494945662,2.6350842718810545,2.0781723924752367,1.532348092468417,1.1529099679039627,0.7737408739772587,0.49183810240662656,1.9894931422232507,1.1901789355293793,0.8657888367549551,0.6502782391790856,0.5084391479902896,0.2973947213718706,0.17054351546373028,2.8089154619802263,1.9896960145382314,1.8748185760736111,1.5762277576535162,1.1114028212651805,0.970032486686438,0.648119567486347,1.078031130024635,0.8466675253901896,0.6963876135846641,0.5619362396003099,0.4501874933156107,0.2978091723562307,0.1831828114306589,6.228343177575571,3.637497684644487,2.6392370149260933,1.6885604293921939,1.3097341810778103,0.9785121892809863,0.5719255858260806,2.457566770483179,1.4510802989598526,1.1502920682464797,0.744470294338878,0.6003802459696375,0.35910189950568017,0.2094453678834984
43,8.502414841754712,5.830314843569998,3.7297635535895757,3.2545928677829483,2.2486669553601266,1.4456182031363807,1.01560749424332,5.304817843738131,2.837927801878972,1.8887420605568246,1.1990767343972237,0.917836389385811,0.5984332789670554,0.3200983049484746,2.0087580067204924,1.1091466923734123,0.7963093834706036,0.5203638935975807,0.43290897357843205,0.18599799352870758,0.08545350403748683,0.7678575849517407,0.4686116699571226,0.2888585811497224,0.16683108911594827,0.10923368412457671,0.045056727875034785,0.013477046944744952,3.413572929619277,2.6409616158308054,1.8443275833546584,1.528155556972093,1.2762535165236026,0.9801580043917696,0.7253440085290489,4.878199493090654,3.118381668072644,1.9641495319557452,1.5898820230821464,1.0718571025067787,0.7649746736796139,0.4748284347111055,2.3573290158267453,1.3078978054941974,0.9113814123817622,0.6474836966676576,0.48097003072397876,0.292758103628542,0.17730241969741323,3.0341974137114374,2.1687442858666417,1.8520296039961732,1.6681810687069876,1.227729492937735,0.8693909960751279,0.6567198343573385,1.1771125861394323,0.7650872514717302,0.6639672403280927,0.5466377851076991,0.45113973038465194,0.2895947635124563,0.18910518311471708,5.368169268370585,3.2711791045902725,2.4799518995573995,1.9121716477576032,1.4405039039469465,0.9137867892867251,0.6244970759078243,2.65429562239653,1.4463673302024458,1.038022398819761,0.7706260714282656,0.5809292706573368,0.3300800133034632,0.2000937397537376
44,10.391086991525686,5.3695249698093495,4.215543643617093,2.9869308967632464,2.3225140906386574,1.4195350560211464,1.0671389915127523,3.0733316564193123,2.73659091506059,1.7769970403088657,1.3352651281351386,1.0179828307890681,0.5286686943745146,0.3664846512435451,1.7761760832315794,1.1864156587525845,0.744801919752404,0.5031813089907644,0.3599256469385626,0.17855865655236838,0.08428748242511341,0.9891192208414216,0.482497705529384,0.2802203194452884,0.18490076257061694,0.11395797972061128,0.0404590791281885,0.014521876256809277,3.517120062941237,2.2234661966478426,1.799127324914235,1.5603045452228017,1.2885701949111332,0.946007332566762,0.7387912180299189,3.6982277913069455,2.7830249761242443,2.124213793235921,1.4578741030876976,1.175840570192779,0.7325238806529796,0.49758841043865315,2.0957680377065646,1.187798560018572,0.9122431375711673,0.6361170209714692,0.5089075099689911,0.2997073740454883,0.1728293793020875,2.7269728877608306,1.9669058122788814,1.6842260151897608,1.5639979640868578,1.1894150758856739,0.9853157140653608,0.7015551918422402,1.1021285986123037,0.9749117335245568,0.7369553581044566,0.5947625454941021,0.453242257028423,0.32421877151350464,0.21064063359174617,5.501400184914398,3.0928507988461367,2.475128566054942,1.748995113261437,1.3272573842696058,0.9364093263955582,0.6033327828014229,2.438384616368335,1.6449293402408742,1.0160589196798302,0.8098967738990885,0.6036541519194717,0.35395011135611254,0.2155802406257083
45,9.661121632921237,5.662796901887752,3.65149036962377,2.9411236679225476,2.24175614512753,1.4631991878627308,0.9696343821205098,5.7271983186786946,2.4401704934156725,1.6651056248436604,1.3199676054549576,0.9345267484601081,0.58913834156646,0.3182498095437347,2.056518235027757,1.1561014926532203,0.788067413346891,0.49608881649811887,0.34053016936649866,0.17555790559311998,0.08754980405424936,0.9073331757496574,0.48406342722221624,0.2854323008256551,0.1846657016543994,0.11661195305789529,0.0437514145334305,0.012966833650244385,3.1294775310704206,2.158150621587789,2.127236632550186,1.6692610023524923,1.3266103770641673,0.9637836362035324,0.7011625320327517,4.714610527379661,2.787124505911755,2.096822487164111,1.4198761050833697,1.157677139373208,0.7440881510081906,0.5585744603526694,2.2406442547543275,1.275807387410551,0.9073771240058095,0.5876855483193789,0.4912979270328517,0.29164670803765014,0.17805887236469617,2.724791909337359,2.2275416636543723,1.8831917763611266,1.4951511613648027,1.3751543546761746,0.8982611278541738,0.7018870015122861,1.065860375319755,0.8860568821300517,0.688882685485837,0.562550020623416,0.46757181981037227,0.30013233644084153,0.18972401647322876,4.812296081505012,3.0949194647241995,2.3936286586674687,1.7256794832616673,1.4457403666273325,0.8069013442566054,0.5792101524896569,2.5998376643787857,1.668237841052167,1.0201106956982244,0.7716042343618962,0.5713469451720554,0.3585562538490482,0.20074291654757093
46,7.479828626616032,4.547703852975984,3.958266873376053,3.2792956086091603,2.293437229251025,1.5097398051426678,0.9765340490522829,4.087196253634852,2.645711002209086,1.9499285253541412,1.4027876078549883,0.9664774381334374,0.5624893243559769,0.3140376209027853,1.7989048836106518,1.2378330304139187,0.7456101106400503,0.5137702473560937,0.38226182325427044,0.1780138728911374,0.09356921717200656,0.844003432632465,0.4655221148751692,0.2968996435572148,0.17371778471717245,0.10738221653341846,0.04114164003498772,0.013131260976052727,3.02875256346209,2.2253694915268425,1.9886866175275992,1.4110267397258147,1.4023647850474263,0.9481673031053836,0.651114315137596,4.262638322186875,2.6595404878583557,1.9588382979806285,1.412796789468563,1.236732988867616,0.7733193782045646,0.4851360140869692,2.4965676327512307,1.3708908509234607,0.8990783165611976,0.6678998963431326,0.4978335562009861,0.27352634486911653,0.18164960695551888,2.832246040420251,2.037030837429433,1.6981728153498294,1.5180012609564855,1.3198098616937686,0.9262174322328497,0.6937224037857341,1.200021521864892,0.9729137385549353,0.6837393258566354,0.5761828959759329,0.45652721612217634,0.2910506227910478,0.20512119068339218,4.59665974886983,3.6087219899444674,2.4486190914516714,1.8120774777012085,1.3501488925950471,0.9033295136512225,0.5981433834613503,2.55156894998463,1.6356869205272333,0.9561004635490848,0.7603691451219934,0.6225198571776892,0.36699487523173546,0.21480018579029506
47,10.415616321710953,4.876183396477759,3.9270950241341946,2.9177425792957252,2.526136165525861,1.4451670281305458,1.0343623614574164,5.027333812236805,2.51930514502983,1.7892294936944018,1.2220614380991783,0.8925331185640301,0.5340879411390145,0.34206767883945544,2.0942774772295976,1.0377243888437893,0.7107398195121708,0.52350226374625,0.36711154130902063,0.18342509854291844,0.08335752909234612,0.8288841921981481,0.519512235275138,0.3200848727623204,0.18697598081289654,0.11143140081964963,0.045213932684037055,0.015516377582650719,2.982071739685411,2.2777843506446476,1.8726493837095053,1.5263965315308479,1.489920549593028,0.8325419651568191,0.7386024692086308,4.648345006269561,2.871230419791276,1.9634083993863536,1.5725649427740918,1.146074333881806,0.7204449552291262,0.48068685109385717,2.2267659531609105,1.2688398687225864,0.9589641219904593,0.6607693781181888,0.4983035545506404,0.28427423503477983,0.17368509830752252,2.458482503621442,2.169009654522467,1.8328286415965493,1.4611708685492193,1.3174607720152396,0.9806803033220547,0.6586314086833059,1.1601575280138616,0.9025116701869936,0.6672878020138836,0.5348159418446866,0.47029229704864145,0.31296952861038346,0.18984217493587474,5.597852877932053,3.936636432529551,2.4538774057481127,1.8099606177806276,1.40331105807006,0.9160943705400821,0.5907093399344611,2.6262796592405198,1.5966505237526376,1.0457314031795013,0.7855733576132041,0.5899902519436806,0.3634491033861562,0.211675755475269
48,11.453078053688012,5.8299488138284215,4.575279334563165,2.717593238542492,2.247368962282614,1.6765234619878886,0.9841554419864458,5.005922872779686,2.4634201329280647,1.8324506299840215,1.181683568285978,0.8851632719983167,0.5845493384855606,0.3036605840930742,1.7913250933769547,1.1154322758562403,0.6968954324202375,0.48939657232102707,0.34957826796381875,0.1725518374434914,0.09224089649250472,0.8804536358012484,0.5030004698189218,0.29042628652868024,0.17994090544858932,0.10742056491255975,0.04341028166418994,0.01588357710533547,3.016595836316807,2.4963385425912987,1.8614668839147663,1.4826021270233993,1.321965709236202,1.0103127871571125,0.7171875358823552,4.624228315791791,3.0282674723662613,1.9847222328403222,1.4259289457010234,1.0866706380386202,0.7401298558325072,0.48699030357536716,2.0692833837197036,1.3044074962958385,0.9198863897576368,0.6636414799621483,0.4930324635437479,0.2944553494102458,0.17037850826738704,2.612776663662043,1.98922956407616,1.7378020943908443,1.4952004095376255,1.2980168550503766,0.9154401072176519,0.6350554642508291,1.2011992469559238,0.861550891642215,0.690237045873002,0.5997929242913113,0.4594886811945864,0.3082820383191004,0.1956137985428472,5.7555142450331,2.8834217308551895,2.3638865177037696,2.015172486760606,1.526598017237967,0.9505320921842466,0.6001854479694859,2.341003970496553,1.5898874816676496,1.0937533979461664,0.809118974364073,0.5654643517336227,0.36512113342536207,0.20743346520431427
49,7.763372478925814,5.416489895624815,3.7356605872008055,3.5924812926161906,2.3855164824396673,1.4049179140775168,1.0292814038743374,3.5920132277024677,2.6017267115920344,1.7632101580982962,1.3037896134538098,0.9310321530570157,0.5801646748391609,0.3318541751663865,2.004361292582004,1.091067480787584,0.7355630840668965,0.5133370680458319,0.3472353683568597,0.1810920563256991,0.08847113930041862,0.8678744854768274,0.44400822611002794,0.2801681130695855,0.17169208939739614,0.10722238162881281,0.043101894885642984,0.014244464968513873,3.295990087255454,2.5518966156671365,1.946430387608123,1.7876708510188217,1.3341889892898267,1.0532492981621295,0.7583801357010407,3.7340670505508924,2.9109897959397077,2.032706116579064,1.3519210595957423,1.1074057620536637,0.748741688418616,0.45508572706193057,2.1756490201542134,1.439571545959675,0.8563239934500176,0.6679216627668225,0.4669928921595848,0.29278352355024856,0.17925884051373125,2.7694448234506215,2.145181718939038,1.7155879325882,1.4509183807753407,1.2339555115969572,0.8972055194275065,0.7409947946105613,1.0393353034333777,0.897294612406599,0.6914948128002982,0.5788683359089332,0.47499687598102236,0.3112120209657864,0.17771150610654113,4.895093757909118,3.3708695834387967,2.5999330882192178,1.9029116308680594,1.2681459270464415,0.8897015008655156,0.6002556054299356,2.5346857072796456,1.6719648993411858,0.9889438564200166,0.7409347413540742,0.604319824652647,0.3588076535362279,0.20502809066335445
50,8.955244999089484,5.6733192924214375,3.4708828355158943,3.1299750325555236,2.171345636270409,1.5753646662794996,0.9492930446059605,3.26677523453708,2.7381562694454344,1.7627305226692545,1.2216983653070976,0.9560193902931654,0.5432415897809718,0.32281446702934263,1.8077524327866583,1.1364174886898362,0.7343999468443181,0.5184773042376398,0.3461521972442652,0.1737463467624492,0.08670376528581972,0.9111899483384375,0.47931789066432157,0.2807782914250533,0.175736043162472,0.09788035290587017,0.04321575685466955,0.015640812307504443,3.2327532272971085,2.2729918091181127,1.867045574135461,1.5234597121733484,1.3115076861398645,0.9728860017699488,0.7424445861144036,4.186522692915557,2.6898426897647196,1.9998252313956302,1.4114823612402794,1.1944905188367563,0.7431584316643064,0.5207498440509649,2.2520494437799576,1.5184751637846576,0.8927090362966994,0.6636044912515937,0.4940601870526666,0.3056004501743893,0.17753834275458602,3.145862756388045,2.127453001317996,1.9455801158981165,1.4892500306482552,1.3416841549078202,0.943198424017937,0.7140322811069146,1.1373341323547541,0.93028089017576,0.7172444224546158,0.6246248011284619,0.4768970466640811,0.29147908704216313,0.19545568957607246,4.773038184497708,3.597323159479542,2.1276549358784957,1.792530864785539,1.361442159967727,0.8896695113045583,0.5984481755780613,2.5907892001825616,1.5023442405206633,1.1442263793745018,0.8407643336516164,0.5915431749919038,0.32024836687883856,0.20021325173371374
51,9.024907182337468,5.770574806568424,3.5232089576907586,2.809799725916456,2.313291177935931,1.387541867470665,1.0531476819217522,3.666865582210903,2.9057057381485345,1.6648478367892812,1.2813544547217723,1.026790194329952,0.5649902671922035,0.3528399716847914,1.864251522475337,1.1048788729586025,0.756219841097078,0.5018844425006389,0.3453231213488483,0.18346545615897436,0.08750807376579518,0.8299398047953254,0.4357955443148404,0.3029732329077493,0.1787601814476541,0.11129171462129347,0.04052786228076031,0.017083812296401376,2.9159875317322212,2.1336811992857516,1.8772984582147467,1.4839716888654788,1.3628875779254728,0.9521925374877289,0.7442082624675104,4.624825472368876,2.819059764634964,1.8629436293401544,1.4541064709349631,1.2503052526915976,0.7015169207149722,0.5085463296186091,2.377960492908922,1.2090955564726953,0.8350716068701641,0.6463893987331195,0.5095017564411853,0.278760588861504,0.18125363814213033,2.6402267112838675,2.6492336803709446,1.9045623027082699,1.4438690458994552,1.2627673316282366,0.869352607327109,0.6176767152316386,1.182818240353838,0.834027990772335,0.7019246869035369,0.5955881448074506,0.4364769725802747,0.3058277385255707,0.1862589727062364,5.841104712990833,3.308671697403502,2.1844948037135543,1.8650279073287308,1.427050539617919,0.8677024755964853,0.5666491920031835,2.4075611403786192,1.5420346053771365,1.0982567974647632,0.8059591955084153,0.58731834107331,0.34784138319707625,0.2216278685960864
52,7.495741500873173,5.633155943502764,3.7920381358626702,2.653676786057389,2.34762320857485,1.4246094308544115,0.9870648789385446,3.6377678697911375,2.3515476952137258,1.7339241340888671,1.3206757977606178,0.9220997412978177,0.5429797779209105,0.304985639759297,2.1913696063842245,1.0632609544910077,0.7396787972778516,0.5192828232615274,0.34678841121911114,0.18524517325926673,0.0824988728630197,0.8783559261590345,0.5113685948654929,0.28940373843694106,0.18611526475966336,0.12367159212398594,0.04405323190920747,0.012894043032707938,2.960983986038042,2.3873656356812165,1.9488086916472085,1.6388041213608548,1.2907105863162969,0.953361842514151,0.6730406290206776,4.287056620190757,2.9366235844083106,1.9230583746530838,1.5147483597989557,1.2486186710184541,0.7062982258357728,0.498347621427616,1.9710458186772362,1.3813534293306284,1.0067624944305444,0.6572560328989608,0.4898902440143023,0.2898577134216044,0.1742495406940965,2.5779840472452076,2.0416704220099073,1.7875904309843988,1.5298450103172103,1.2904020744103275,0.9502338396525094,0.6623772259616103,1.239140598668847,0.9355830412535443,0.7899512078399045,0.5515894239660983,0.5524119366887223,0.3070865015474547,0.18726326055753645,6.409092897365153,3.146602169956001,2.469777205885359,1.6108411693567757,1.4810035589661563,0.8916964625995766,0.5843754021381955,2.429512667604842,1.7597097662205934,1.1376280235561154,0.8324003717262506,0.5656725179620281,0.33567118029432624,0.20307754878137949
53,9.93742934157003,6.270592124823994,3.7121751302707837,2.8832419551072928,2.3290795439791085,1.451488674533727,1.0020228834050902,4.023703236173323,2.7202009747348153,1.85601764068091,1.313236229642719,0.9010131391298095,0.5365241096219476,0.3165081690232365,1.9260338096349967,1.1716293112276848,0.7074958666940101,0.5352733926753743,0.3551726378896632,0.1703738134194334,0.08002652594870872,0.8507301268432484,0.4684992568850278,0.26138069774121336,0.1813298780331418,0.11252742264541085,0.04593282862510447,0.014056360644559899,3.001483955936909,2.610045778929178,1.9283199315399324,1.602437633496267,1.2816752650976664,0.9502632840452624,0.6945580188935415,3.637445152406215,2.8575884565643346,1.870845084857348,1.409448065092756,1.1698625324865988,0.7682637955840076,0.47200876380216805,2.1825950397357947,1.3777518778618962,0.9043712762944589,0.6394678543268641,0.4995299691290086,0.2879121550908787,0.18351323980265472,2.651675000639364,2.23920421271201,1.7608416956946291,1.5265703977374097,1.362771564300527,0.9516918283646095,0.6593577683704253,1.0673059722805636,0.9674179115063674,0.7247307562796964,0.6033936705966519,0.483143303927306,0.3343531882545046,0.1943469295404988,4.7570742488886895,4.040922492247517,2.4040807090347642,1.7168203781663287,1.3484544277581088,0.9135302825836862,0.6099742265726336,2.517796860793948,1.5480404585173795,0.9924790621236586,0.8209332001049329,0.6409771896505108,0.38454988962515535,0.20674164615274473
54,8.62909525594506,5.660683686031226,3.9966659039155967,3.238545449518633,2.3086436827729138,1.3463598795509157,0.9580760140795694,4.746942866486488,2.3310677676301497,1.7445180051037377,1.5005605639678834,1.0076707306120014,0.5527905324962668,0.32869819101666603,2.1124541294896737,1.0341472984572235,0.722913550676429,0.542253836757941,0.3781507538306957,0.19133124035062765,0.08865908424465047,0.9086502385265182,0.4901205630176624,0.27697601008294526,0.17180282631115742,0.10788643885611744,0.037533451177044534,0.015673453649332737,2.7118038253066996,2.009332718671642,1.9187465850402246,1.6091918534836869,1.3944132882898073,0.9026048314849676,0.763750935201129,4.640889152855567,2.663361525228627,2.180284089580906,1.5035569501192916,1.143392318266502,0.7309984273236202,0.4997167375248119,2.196832212025986,1.3509375871481075,0.8749005452452843,0.6518973756056311,0.4973852382643985,0.2859631451980244,0.17814869748642773,2.6195051612078153,2.358014937548004,1.7658975121594993,1.5191919900306532,1.2523419719956124,0.8533697899393653,0.6578348978913361,1.2357690740061915,0.9018817653699904,0.7318462974600244,0.5944992717618224,0.46197504747285284,0.29400955663482664,0.1747052614162478,4.7037935782317515,3.5661390751268147,2.511994302456025,1.9048806295929408,1.3815467932799474,0.9791832667074554,0.5826569871516192,2.7099015479805915,1.5769657145775602,1.1409915181656052,0.7862173492323048,0.547254107344188,0.35563159479777795,0.21275822232927774
55,9.61076735428714,7.4830159744981115,4.029026219423647,2.813863986754476,2.2888970332790546,1.506271686191944,1.0129217948461982,5.58043427859306,2.35505306281628,1.905856094835483,1.3391712516337748,1.0279271858550412,0.6078129995218119,0.3185256152745121,2.021400611587517,1.2681140335621701,0.7612339657320035,0.4949709630482796,0.35171701754577495,0.17696900826316242,0.0910721454952935,0.8869095110815508,0.4847804869422167,0.2849752375683497,0.16052776671098276,0.11744225152546978,0.04187966116008073,0.013635137878782825,3.3887422049505886,2.5339013797250534,1.6947003101469678,1.4277788323402028,1.379167133081098,0.9546229423826361,0.6704134447833586,4.1188351978758995,2.499356723177691,2.047434482336965,1.4845842175609818,1.1671114653957833,0.7047251989240051,0.49983333990451106,2.377092560503955,1.2778151711286567,0.9090649219405079,0.6197740203151741,0.48260929520116674,0.2942008983481299,0.17672890326624965,2.746101698278936,2.13289306363516,1.8505096097508371,1.6972308980059354,1.3091192675047079,0.9004648313205592,0.6115646892278668,1.168162087495197,0.849686034876066,0.7275762907309208,0.5551315551707001,0.4701356948527873,0.2993530475620589,0.19087670635717266,5.8683933960931745,3.267582146682137,2.164110343934155,1.8176039460067555,1.384147194172987,0.8889739426303931,0.558836111892758,2.2278556969969077,1.7691490775187941,1.0734697494648815,0.8115007605002614,0.6045415895639799,0.3503387145641635,0.20574232101690615
56,10.907324397653236,5.663700334778869,3.9838362318725706,3.001979799319713,2.4602797678870263,1.5016132771590212,0.9590299326971964,3.638884799846764,2.3989497224828065,1.8033102426178589,1.1598070450809785,0.9347228317265652,0.5447415838108833,0.31259816153195596,1.8077490118618706,1.0662203144119025,0.6995572769215109,0.48160953870859546,0.36244064599044495,0.18718909060101185,0.08603810491186382,0.7879335056810999,0.49303098436645193,0.2937310558148558,0.16542933035688803,0.10910918187159795,0.043917333080425225,0.014665998755109428,3.373996171689282,2.176876723279421,1.8962500746342315,1.595132301813627,1.4181445670203143,0.9547651214439217,0.7234601665541492,4.562543765145506,2.749903972482664,1.8434930364522033,1.5922198592623058,1.2452458409022953,0.744299109264111,0.5128374618424608,2.254156834956568,1.3278665284539948,0.8788760439142445,0.6261055776512464,0.5013716118694949,0.2957077963987705,0.1675585340868185,2.52719749739762,2.290126665900854,1.8035739275618146,1.4071529112787335,1.3410890353290479,0.8912604780729211,0.6474883592396733,1.0962159284288127,0.9947271940092849,0.7025803019738457,0.5487704407101972,0.47410897201757723,0.32143664081823803,0.19775725140611577,5.978848347162361,3.3062581561742146,2.3217415616923356,1.7712081161959736,1.481037027444962,0.9379692927828774,0.5501256723606843,2.3225195645040504,1.6545324171618383,1.0664747156235452,0.8003051616288765,0.6002253487037378,0.3440366863311502,0.20963615020934193
57,9.254617829653716,5.719555912873396,4.2333340734506,2.8236075709566917,2.173767624358111,1.6139861770722697,0.9741487575175807,4.282172799787386,2.5814919624126236,1.8326704333505532,1.266522574557769,1.0549740005647725,0.5448385200722178,0.330081655350889,1.903891331470017,1.3206893650257756,0.7685145838847421,0.514011375141536,0.3649362439753295,0.17960774710059244,0.09295238280267584,0.8353357137214462,0.542784563257681,0.28464949962466124,0.16466429420197815,0.11286332606792933,0.049177826595182585,0.013735007260462204,3.144804109771964,2.0796228309675806,1.7636448304172754,1.5819272631197514,1.3837133742269572,0.9727728418590761,0.6795659613632925,5.365940899497038,3.266851050073185,2.124179271062567,1.4484692758431263,1.2011680417111017,0.7545455956015017,0.5036410308312796,2.0960577931440465,1.57038192374629,0.9070424892721796,0.6227185940677261,0.47453711006059546,0.2867991762096276,0.17661140795091895,2.716407286646722,2.048868251457016,1.607562137157594,1.496880176831576,1.2406421401250654,0.9362554448086089,0.7120472718545838,1.2017362031733219,0.8555440839938135,0.6460018700644512,0.5826346486154756,0.4842921974057339,0.29397655714180987,0.19823816730468824,7.511729211791664,2.9919366367474116,2.3806265318021365,1.7091790971600656,1.4113553239900767,0.9105482833028964,0.6113159950745319,2.6315834579594823,1.680052513935746,1.0714184608662896,0.819300362949401,0.5743178651624617,0.3422161367220276,0.20377141325069748
