,HC_mean,HC_std,SA_mean,SA_std
0,0.44580005335720607,0.2704150841842356,0.8775514734849992,0.7367209845333789
1,0.6009819120518284,0.5078114755446789,1.176108712721632,0.6482347037130821
2,0.5319989936958975,0.44267621191920137,0.9637210135510113,0.7817945720400817
3,0.5918159257719887,0.46985334766413567,0.9750282315306769,0.5878440586398885
4,0.6560326595702862,0.5329098607528054,0.8566673613086033,0.7525021024812442
5,0.6037695813590286,0.4945055129913831,0.9061861798013143,0.7989935247793027
6,0.5503282393851768,0.4632118960168107,1.0937399930582132,0.7796928506584739
7,0.42338070894688096,0.2785869285302851,0.8743360908603985,0.7952792205212553
8,0.34999371543151875,0.09302163052208537,1.1252585583923271,0.5584694338583235
9,0.31880724369334557,0.0854707945614205,0.8639866221080497,0.6829266177189357
