,HC,SA
0,2.583927329582653,2.1339618442800914
1,2.583927329582653,2.1339618442800914
2,2.583927329582653,2.1339618442800914
3,2.2880691607031807,2.1339618442800914
4,2.2880691607031807,2.1339618442800914
5,2.2880691607031807,2.1339618442800914
6,2.1869301406675623,2.1339618442800914
7,2.1869301406675623,2.1339618442800914
8,2.1869301406675623,2.1339618442800914
9,2.1869301406675623,2.1339618442800914
10,2.0530564859409712,2.1339618442800914
11,2.0530564859409712,2.1339618442800914
12,2.0530564859409712,2.1339618442800914
13,2.0530564859409712,2.1339618442800914
14,2.0530564859409712,2.1339618442800914
15,2.0530564859409712,2.1339618442800914
16,2.0530564859409712,2.1339618442800914
17,2.0530564859409712,2.1339618442800914
18,2.0530564859409712,2.1339618442800914
19,1.9605941355933205,2.1339618442800914
20,1.9605941355933205,2.1339618442800914
21,1.9605941355933205,2.1339618442800914
22,1.9605941355933205,2.1339618442800914
23,1.9605941355933205,2.1339618442800914
24,1.9605941355933205,2.1339618442800914
25,1.9605941355933205,2.1339618442800914
26,1.9605941355933205,2.1339618442800914
27,1.9605941355933205,2.1339618442800914
28,1.9605941355933205,2.1339618442800914
29,1.9605941355933205,2.1339618442800914
30,1.9605941355933205,2.1339618442800914
31,1.9605941355933205,2.1339618442800914
32,1.9605941355933205,2.1339618442800914
33,1.9605941355933205,2.1339618442800914
34,1.9605941355933205,2.1339618442800914
35,1.9605941355933205,2.1339618442800914
36,1.9605941355933205,2.1339618442800914
37,1.9605941355933205,2.1339618442800914
38,1.9605941355933205,2.1339618442800914
39,1.9605941355933205,2.1339618442800914
40,1.9605941355933205,2.1339618442800914
41,1.9605941355933205,2.1339618442800914
42,1.9605941355933205,2.1339618442800914
43,1.9605941355933205,2.1339618442800914
44,1.9605941355933205,2.1339618442800914
45,1.9605941355933205,2.1339618442800914
46,1.9605941355933205,2.1339618442800914
47,1.9605941355933205,2.1339618442800914
48,1.9605941355933205,2.1339618442800914
49,1.9605941355933205,2.1339618442800914
50,1.9605941355933205,2.178593693095327
51,1.9605941355933205,2.178593693095327
52,1.9605941355933205,2.178593693095327
53,1.9605941355933205,2.178593693095327
54,1.9605941355933205,2.178593693095327
55,1.929400637133087,2.178593693095327
56,1.929400637133087,2.178593693095327
57,1.8660811674528524,2.178593693095327
58,1.8660811674528524,2.178593693095327
59,1.8660811674528524,2.178593693095327
60,1.8660811674528524,2.178593693095327
61,1.8660811674528524,2.178593693095327
62,1.82866790747515,2.178593693095327
63,1.82866790747515,2.178593693095327
64,1.82866790747515,2.178593693095327
65,1.82866790747515,2.178593693095327
66,1.82866790747515,2.178593693095327
67,1.82866790747515,2.178593693095327
68,1.82866790747515,2.178593693095327
69,1.82866790747515,2.178593693095327
70,1.82866790747515,2.178593693095327
71,1.82866790747515,2.178593693095327
72,1.82866790747515,2.178593693095327
73,1.82866790747515,2.178593693095327
74,1.82866790747515,2.178593693095327
75,1.82866790747515,2.178593693095327
76,1.82866790747515,2.178593693095327
77,1.82866790747515,2.178593693095327
78,1.82866790747515,2.178593693095327
79,1.82866790747515,2.178593693095327
80,1.82866790747515,2.178593693095327
81,1.82866790747515,2.178593693095327
82,1.82866790747515,2.178593693095327
83,1.82866790747515,2.178593693095327
84,1.82866790747515,2.178593693095327
85,1.82866790747515,2.178593693095327
86,1.82866790747515,2.178593693095327
87,1.82866790747515,2.178593693095327
88,1.82866790747515,2.178593693095327
89,1.82866790747515,2.178593693095327
90,1.82866790747515,2.178593693095327
91,1.82866790747515,2.178593693095327
92,1.82866790747515,2.178593693095327
93,1.82866790747515,2.178593693095327
94,1.82866790747515,2.178593693095327
95,1.82866790747515,2.178593693095327
96,1.82866790747515,2.178593693095327
97,1.82866790747515,2.178593693095327
98,1.82866790747515,2.178593693095327
99,1.82866790747515,2.178593693095327
100,1.82866790747515,2.1825257117099834
101,1.82866790747515,2.1825257117099834
102,1.82866790747515,2.1825257117099834
103,1.82866790747515,2.1825257117099834
104,1.82866790747515,2.1825257117099834
105,1.82866790747515,2.1825257117099834
106,1.82866790747515,2.1825257117099834
107,1.82866790747515,2.1825257117099834
108,1.82866790747515,2.1825257117099834
109,1.82866790747515,2.1825257117099834
110,1.82866790747515,2.1825257117099834
111,1.82866790747515,2.1825257117099834
112,1.82866790747515,2.1825257117099834
113,1.82866790747515,2.1825257117099834
114,1.82866790747515,2.1825257117099834
115,1.82866790747515,2.1825257117099834
116,1.82866790747515,2.1825257117099834
117,1.82866790747515,2.1825257117099834
118,1.82866790747515,2.1825257117099834
119,1.82866790747515,2.1825257117099834
120,1.82866790747515,2.1825257117099834
121,1.82866790747515,2.1825257117099834
122,1.82866790747515,2.1825257117099834
123,1.82866790747515,2.1825257117099834
124,1.82866790747515,2.1825257117099834
125,1.82866790747515,2.1825257117099834
126,1.82866790747515,2.1825257117099834
127,1.82866790747515,2.1825257117099834
128,1.82866790747515,2.1825257117099834
129,1.82866790747515,2.1825257117099834
130,1.82866790747515,2.1825257117099834
131,1.82866790747515,2.1825257117099834
132,1.82866790747515,2.1825257117099834
133,1.82866790747515,2.1825257117099834
134,1.82866790747515,2.1825257117099834
135,1.82866790747515,2.1825257117099834
136,1.82866790747515,2.1825257117099834
137,1.82866790747515,2.1825257117099834
138,1.82866790747515,2.1825257117099834
139,1.82866790747515,2.1825257117099834
140,1.82866790747515,2.1825257117099834
141,1.82866790747515,2.1825257117099834
142,1.82866790747515,2.1825257117099834
143,1.82866790747515,2.1825257117099834
144,1.82866790747515,2.1825257117099834
145,1.82866790747515,2.1825257117099834
146,1.82866790747515,2.1825257117099834
147,1.82866790747515,2.1825257117099834
148,1.82866790747515,2.1825257117099834
149,1.82866790747515,2.1825257117099834
150,1.82866790747515,1.9879265423742964
151,1.82866790747515,1.9879265423742964
152,1.82866790747515,1.9879265423742964
153,1.82866790747515,1.9879265423742964
154,1.82866790747515,1.9879265423742964
155,1.82866790747515,1.9879265423742964
156,1.82866790747515,1.9879265423742964
157,1.82866790747515,1.9879265423742964
158,1.82866790747515,1.9879265423742964
159,1.82866790747515,1.9879265423742964
160,1.82866790747515,1.9879265423742964
161,1.798935733489297,1.9879265423742964
162,1.798935733489297,1.9879265423742964
163,1.798935733489297,1.9879265423742964
164,1.798935733489297,1.9879265423742964
165,1.798935733489297,1.9879265423742964
166,1.798935733489297,1.9879265423742964
167,1.798935733489297,1.9879265423742964
168,1.798935733489297,1.9879265423742964
169,1.798935733489297,1.9879265423742964
170,1.798935733489297,1.9879265423742964
171,1.798935733489297,1.9879265423742964
172,1.798935733489297,1.9879265423742964
173,1.798935733489297,1.9879265423742964
174,1.798935733489297,1.9879265423742964
175,1.798935733489297,1.9879265423742964
176,1.798935733489297,1.9879265423742964
177,1.798935733489297,1.9879265423742964
178,1.798935733489297,1.9879265423742964
179,1.798935733489297,1.9879265423742964
180,1.798935733489297,1.9879265423742964
181,1.798935733489297,1.9879265423742964
182,1.798935733489297,1.9879265423742964
183,1.798935733489297,1.9879265423742964
184,1.798935733489297,1.9879265423742964
185,1.798935733489297,1.9879265423742964
186,1.798935733489297,1.9879265423742964
187,1.798935733489297,1.9879265423742964
188,1.798935733489297,1.9879265423742964
189,1.798935733489297,1.9879265423742964
190,1.798935733489297,1.9879265423742964
191,1.798935733489297,1.9879265423742964
192,1.798935733489297,1.9879265423742964
193,1.798935733489297,1.9879265423742964
194,1.798935733489297,1.9879265423742964
195,1.798935733489297,1.9879265423742964
196,1.798935733489297,1.9879265423742964
197,1.798935733489297,1.9879265423742964
198,1.798935733489297,1.9879265423742964
199,1.798935733489297,1.9879265423742964
200,1.798935733489297,1.9904896785140347
201,1.798935733489297,1.9904896785140347
202,1.798935733489297,1.9904896785140347
203,1.798935733489297,1.9904896785140347
204,1.798935733489297,1.9904896785140347
205,1.798935733489297,1.9904896785140347
206,1.798935733489297,1.9904896785140347
207,1.798935733489297,1.9904896785140347
208,1.798935733489297,1.9904896785140347
209,1.798935733489297,1.9904896785140347
210,1.798935733489297,1.9904896785140347
211,1.798935733489297,1.9904896785140347
212,1.798935733489297,1.9904896785140347
213,1.798935733489297,1.9904896785140347
214,1.798935733489297,1.9904896785140347
215,1.798935733489297,1.9904896785140347
216,1.798935733489297,1.9904896785140347
217,1.798935733489297,1.9904896785140347
218,1.798935733489297,1.9904896785140347
219,1.798935733489297,1.9904896785140347
220,1.798935733489297,1.9904896785140347
221,1.798935733489297,1.9904896785140347
222,1.798935733489297,1.9904896785140347
223,1.798935733489297,1.9904896785140347
224,1.798935733489297,1.9904896785140347
225,1.798935733489297,1.9904896785140347
226,1.798935733489297,1.9904896785140347
227,1.798935733489297,1.9904896785140347
228,1.5133449367631922,1.9904896785140347
229,1.5133449367631922,1.9904896785140347
230,1.5133449367631922,1.9904896785140347
231,1.5133449367631922,1.9904896785140347
232,1.5133449367631922,1.9904896785140347
233,1.5133449367631922,1.9904896785140347
234,1.5133449367631922,1.9904896785140347
235,1.5133449367631922,1.9904896785140347
236,1.5133449367631922,1.9904896785140347
237,1.5133449367631922,1.9904896785140347
238,1.5133449367631922,1.9904896785140347
239,1.5133449367631922,1.9904896785140347
240,1.5133449367631922,1.9904896785140347
241,1.5133449367631922,1.9904896785140347
242,1.5133449367631922,1.9904896785140347
243,1.5133449367631922,1.9904896785140347
244,1.5133449367631922,1.9904896785140347
245,1.5133449367631922,1.9904896785140347
246,1.5133449367631922,1.9904896785140347
247,1.5133449367631922,1.9904896785140347
248,1.5133449367631922,1.9904896785140347
249,1.5133449367631922,1.9904896785140347
250,1.5133449367631922,1.9637224255471537
251,1.5133449367631922,1.9637224255471537
252,1.5133449367631922,1.9637224255471537
253,1.5133449367631922,1.9637224255471537
254,1.5133449367631922,1.9637224255471537
255,1.5133449367631922,1.9637224255471537
256,1.5133449367631922,1.9637224255471537
257,1.5133449367631922,1.9637224255471537
258,1.5133449367631922,1.9637224255471537
259,1.5133449367631922,1.9637224255471537
260,1.5133449367631922,1.9637224255471537
261,1.5133449367631922,1.9637224255471537
262,1.5133449367631922,1.9637224255471537
263,1.5133449367631922,1.9637224255471537
264,1.5133449367631922,1.9637224255471537
265,1.5133449367631922,1.9637224255471537
266,1.5133449367631922,1.9637224255471537
267,1.5133449367631922,1.9637224255471537
268,1.5133449367631922,1.9637224255471537
269,1.5133449367631922,1.9637224255471537
270,1.5133449367631922,1.9637224255471537
271,1.5133449367631922,1.9637224255471537
272,1.5133449367631922,1.9637224255471537
273,1.5133449367631922,1.9637224255471537
274,1.5133449367631922,1.9637224255471537
275,1.5133449367631922,1.9637224255471537
276,1.5133449367631922,1.9637224255471537
277,1.5133449367631922,1.9637224255471537
278,1.5133449367631922,1.9637224255471537
279,1.5133449367631922,1.9637224255471537
280,1.5133449367631922,1.9637224255471537
281,1.5133449367631922,1.9637224255471537
282,1.5133449367631922,1.9637224255471537
283,1.5133449367631922,1.9637224255471537
284,1.5133449367631922,1.9637224255471537
285,1.5133449367631922,1.9637224255471537
286,1.5133449367631922,1.9637224255471537
287,1.5133449367631922,1.9637224255471537
288,1.5133449367631922,1.9637224255471537
289,1.5133449367631922,1.9637224255471537
290,1.5133449367631922,1.9637224255471537
291,1.5133449367631922,1.9637224255471537
292,1.5133449367631922,1.9637224255471537
293,1.5133449367631922,1.9637224255471537
294,1.5133449367631922,1.9637224255471537
295,1.5133449367631922,1.9637224255471537
296,1.5133449367631922,1.9637224255471537
297,1.5133449367631922,1.9637224255471537
298,1.5133449367631922,1.9637224255471537
299,1.5133449367631922,1.9637224255471537
300,1.5133449367631922,1.9634910960530654
301,1.5133449367631922,1.9634910960530654
302,1.5133449367631922,1.9634910960530654
303,1.5133449367631922,1.9634910960530654
304,1.5133449367631922,1.9634910960530654
305,1.5133449367631922,1.9634910960530654
306,1.5133449367631922,1.9634910960530654
307,1.5133449367631922,1.9634910960530654
308,1.5133449367631922,1.9634910960530654
309,1.5133449367631922,1.9634910960530654
310,1.5133449367631922,1.9634910960530654
311,1.5133449367631922,1.9634910960530654
312,1.5133449367631922,1.9634910960530654
313,1.5133449367631922,1.9634910960530654
314,1.5133449367631922,1.9634910960530654
315,1.5133449367631922,1.9634910960530654
316,1.5133449367631922,1.9634910960530654
317,1.5133449367631922,1.9634910960530654
318,1.5133449367631922,1.9634910960530654
319,1.5133449367631922,1.9634910960530654
320,1.5133449367631922,1.9634910960530654
321,1.5133449367631922,1.9634910960530654
322,1.5133449367631922,1.9634910960530654
323,1.5133449367631922,1.9634910960530654
324,1.5133449367631922,1.9634910960530654
325,1.5133449367631922,1.9634910960530654
326,1.5133449367631922,1.9634910960530654
327,1.5133449367631922,1.9634910960530654
328,1.5133449367631922,1.9634910960530654
329,1.5133449367631922,1.9634910960530654
330,1.5133449367631922,1.9634910960530654
331,1.5133449367631922,1.9634910960530654
332,1.5133449367631922,1.9634910960530654
333,1.5133449367631922,1.9634910960530654
334,1.5133449367631922,1.9634910960530654
335,1.5133449367631922,1.9634910960530654
336,1.5133449367631922,1.9634910960530654
337,1.5133449367631922,1.9634910960530654
338,1.5133449367631922,1.9634910960530654
339,1.5133449367631922,1.9634910960530654
340,1.5133449367631922,1.9634910960530654
341,1.5133449367631922,1.9634910960530654
342,1.5133449367631922,1.9634910960530654
343,1.425364006522224,1.9634910960530654
344,1.425364006522224,1.9634910960530654
345,1.425364006522224,1.9634910960530654
346,1.425364006522224,1.9634910960530654
347,1.425364006522224,1.9634910960530654
348,1.425364006522224,1.9634910960530654
349,1.425364006522224,1.9634910960530654
