1.209999999999999964e+00,1.319999999999999840e+00,1.100000000000000089e+00,1.430000000000000160e+00,1.209999999999999964e+00,1.979999999999999982e+00,1.430000000000000160e+00,1.209999999999999964e+00,1.540000000000000036e+00,1.540000000000000036e+00,1.100000000000000089e+00,1.430000000000000160e+00,1.319999999999999840e+00,1.649999999999999911e+00,1.100000000000000089e+00,1.540000000000000036e+00,1.319999999999999840e+00,1.100000000000000089e+00,1.870000000000000107e+00,1.100000000000000089e+00,1.430000000000000160e+00,1.540000000000000036e+00,1.540000000000000036e+00,1.430000000000000160e+00,1.319999999999999840e+00,1.649999999999999911e+00,1.540000000000000036e+00,1.430000000000000160e+00,1.100000000000000089e+00,1.649999999999999911e+00,1.540000000000000036e+00,1.430000000000000160e+00,1.430000000000000160e+00,1.649999999999999911e+00,1.649999999999999911e+00,1.319999999999999840e+00,1.760000000000000009e+00,2.089999999999999858e+00,1.430000000000000160e+00,1.649999999999999911e+00,1.319999999999999840e+00,1.319999999999999840e+00,1.649999999999999911e+00,1.760000000000000009e+00,1.430000000000000160e+00,1.100000000000000089e+00,1.649999999999999911e+00,1.209999999999999964e+00,1.540000000000000036e+00,1.760000000000000009e+00
1.705000000000000071e+00,1.815000000000000169e+00,1.540000000000000036e+00,1.265000000000000124e+00,1.760000000000000009e+00,1.430000000000000160e+00,1.760000000000000009e+00,1.815000000000000169e+00,1.540000000000000036e+00,1.540000000000000036e+00,1.815000000000000169e+00,1.485000000000000098e+00,1.649999999999999911e+00,1.485000000000000098e+00,1.649999999999999911e+00,1.649999999999999911e+00,1.760000000000000009e+00,1.375000000000000000e+00,1.265000000000000124e+00,1.540000000000000036e+00,1.540000000000000036e+00,1.319999999999999840e+00,1.649999999999999911e+00,1.430000000000000160e+00,1.265000000000000124e+00,1.485000000000000098e+00,1.540000000000000036e+00,1.540000000000000036e+00,1.594999999999999973e+00,1.540000000000000036e+00,1.594999999999999973e+00,1.430000000000000160e+00,1.375000000000000000e+00,1.594999999999999973e+00,1.540000000000000036e+00,1.430000000000000160e+00,1.430000000000000160e+00,1.594999999999999973e+00,1.375000000000000000e+00,1.375000000000000000e+00,1.430000000000000160e+00,1.540000000000000036e+00,1.815000000000000169e+00,1.540000000000000036e+00,1.649999999999999911e+00,1.375000000000000000e+00,1.760000000000000009e+00,1.485000000000000098e+00,1.430000000000000160e+00,1.649999999999999911e+00
1.485000000000000098e+00,1.375000000000000000e+00,1.705000000000000071e+00,1.567499999999999893e+00,1.512500000000000178e+00,1.567499999999999893e+00,1.622499999999999831e+00,1.540000000000000036e+00,1.430000000000000160e+00,1.347499999999999920e+00,1.430000000000000160e+00,1.375000000000000000e+00,1.567499999999999893e+00,1.319999999999999840e+00,1.402500000000000080e+00,1.485000000000000098e+00,1.292499999999999982e+00,1.622499999999999831e+00,1.567499999999999893e+00,1.622499999999999831e+00,1.347499999999999920e+00,1.677499999999999991e+00,1.347499999999999920e+00,1.705000000000000071e+00,1.430000000000000160e+00,1.375000000000000000e+00,1.512500000000000178e+00,1.594999999999999973e+00,1.430000000000000160e+00,1.430000000000000160e+00,1.677499999999999991e+00,1.567499999999999893e+00,1.485000000000000098e+00,1.594999999999999973e+00,1.512500000000000178e+00,1.430000000000000160e+00,1.402500000000000080e+00,1.649999999999999911e+00,1.512500000000000178e+00,1.402500000000000080e+00,1.430000000000000160e+00,1.677499999999999991e+00,1.402500000000000080e+00,1.512500000000000178e+00,1.540000000000000036e+00,1.594999999999999973e+00,1.375000000000000000e+00,1.512500000000000178e+00,1.485000000000000098e+00,1.402500000000000080e+00
1.616999999999999993e+00,1.529000000000000137e+00,1.616999999999999993e+00,1.451999999999999957e+00,1.485000000000000098e+00,1.639000000000000012e+00,1.518000000000000238e+00,1.430000000000000160e+00,1.540000000000000036e+00,1.529000000000000137e+00,1.594999999999999973e+00,1.430000000000000160e+00,1.363999999999999879e+00,1.407999999999999918e+00,1.407999999999999918e+00,1.605999999999999872e+00,1.485000000000000098e+00,1.495999999999999996e+00,1.463000000000000078e+00,1.507000000000000117e+00,1.407999999999999918e+00,1.572999999999999954e+00,1.485000000000000098e+00,1.441000000000000059e+00,1.495999999999999996e+00,1.495999999999999996e+00,1.463000000000000078e+00,1.463000000000000078e+00,1.616999999999999993e+00,1.639000000000000012e+00,1.540000000000000036e+00,1.540000000000000036e+00,1.375000000000000000e+00,1.594999999999999973e+00,1.540000000000000036e+00,1.495999999999999996e+00,1.441000000000000059e+00,1.474000000000000199e+00,1.550999999999999934e+00,1.561999999999999833e+00,1.540000000000000036e+00,1.474000000000000199e+00,1.495999999999999996e+00,1.463000000000000078e+00,1.430000000000000160e+00,1.507000000000000117e+00,1.419000000000000039e+00,1.518000000000000238e+00,1.397000000000000020e+00,1.419000000000000039e+00
1.501500000000000057e+00,1.495999999999999996e+00,1.534500000000000197e+00,1.474000000000000199e+00,1.572999999999999954e+00,1.627999999999999892e+00,1.507000000000000117e+00,1.495999999999999996e+00,1.567499999999999893e+00,1.479500000000000037e+00,1.556499999999999773e+00,1.523500000000000076e+00,1.474000000000000199e+00,1.529000000000000137e+00,1.518000000000000238e+00,1.490500000000000158e+00,1.468500000000000139e+00,1.556499999999999773e+00,1.490500000000000158e+00,1.457500000000000018e+00,1.397000000000000020e+00,1.446500000000000119e+00,1.534500000000000197e+00,1.534500000000000197e+00,1.485000000000000098e+00,1.545500000000000096e+00,1.518000000000000238e+00,1.523500000000000076e+00,1.468500000000000139e+00,1.501500000000000057e+00,1.550999999999999934e+00,1.534500000000000197e+00,1.479500000000000037e+00,1.550999999999999934e+00,1.523500000000000076e+00,1.523500000000000076e+00,1.479500000000000037e+00,1.441000000000000059e+00,1.501500000000000057e+00,1.534500000000000197e+00,1.430000000000000160e+00,1.583999999999999853e+00,1.567499999999999893e+00,1.485000000000000098e+00,1.474000000000000199e+00,1.479500000000000037e+00,1.572999999999999954e+00,1.501500000000000057e+00,1.540000000000000036e+00,1.463000000000000078e+00
1.512500000000000178e+00,1.518000000000000238e+00,1.493250000000000188e+00,1.545500000000000096e+00,1.485000000000000098e+00,1.512500000000000178e+00,1.495999999999999996e+00,1.430000000000000160e+00,1.507000000000000117e+00,1.476750000000000007e+00,1.548249999999999904e+00,1.540000000000000036e+00,1.520750000000000046e+00,1.474000000000000199e+00,1.509750000000000147e+00,1.485000000000000098e+00,1.504250000000000087e+00,1.443750000000000089e+00,1.520750000000000046e+00,1.529000000000000137e+00,1.518000000000000238e+00,1.504250000000000087e+00,1.485000000000000098e+00,1.567499999999999893e+00,1.495999999999999996e+00,1.498750000000000027e+00,1.468500000000000139e+00,1.559249999999999803e+00,1.561999999999999833e+00,1.540000000000000036e+00,1.498750000000000027e+00,1.564749999999999863e+00,1.487750000000000128e+00,1.537250000000000227e+00,1.529000000000000137e+00,1.487750000000000128e+00,1.507000000000000117e+00,1.471250000000000169e+00,1.540000000000000036e+00,1.512500000000000178e+00,1.485000000000000098e+00,1.534500000000000197e+00,1.495999999999999996e+00,1.529000000000000137e+00,1.485000000000000098e+00,1.534500000000000197e+00,1.498750000000000027e+00,1.509750000000000147e+00,1.501500000000000057e+00,1.559249999999999803e+00
1.523500000000000076e+00,1.554666666666666641e+00,1.565666666666666762e+00,1.514333333333333309e+00,1.463000000000000078e+00,1.534500000000000197e+00,1.545500000000000096e+00,1.519833333333333147e+00,1.503333333333333188e+00,1.495999999999999996e+00,1.488666666666666583e+00,1.505166666666666764e+00,1.536333333333333329e+00,1.527166666666666783e+00,1.536333333333333329e+00,1.536333333333333329e+00,1.492333333333333290e+00,1.507000000000000117e+00,1.529000000000000137e+00,1.477666666666666684e+00,1.521666666666666723e+00,1.532666666666666622e+00,1.529000000000000137e+00,1.503333333333333188e+00,1.490500000000000158e+00,1.490500000000000158e+00,1.563833333333333186e+00,1.541833333333333389e+00,1.519833333333333147e+00,1.499666666666666703e+00,1.547333333333333227e+00,1.507000000000000117e+00,1.516166666666666663e+00,1.572999999999999954e+00,1.512500000000000178e+00,1.565666666666666762e+00,1.479500000000000037e+00,1.495999999999999996e+00,1.431833333333333513e+00,1.485000000000000098e+00,1.510666666666666602e+00,1.545500000000000096e+00,1.541833333333333389e+00,1.596833333333333327e+00,1.508833333333333249e+00,1.461166666666666725e+00,1.532666666666666622e+00,1.503333333333333188e+00,1.545500000000000096e+00,1.530833333333333268e+00
1.501500000000000057e+00,1.480874999999999941e+00,1.469875000000000043e+00,1.504250000000000087e+00,1.537250000000000227e+00,1.548249999999999904e+00,1.475374999999999881e+00,1.509750000000000147e+00,1.527625000000000011e+00,1.489125000000000032e+00,1.479500000000000037e+00,1.501500000000000057e+00,1.550999999999999934e+00,1.537250000000000227e+00,1.494624999999999870e+00,1.487750000000000128e+00,1.490500000000000158e+00,1.524874999999999980e+00,1.480874999999999941e+00,1.540000000000000036e+00,1.493250000000000188e+00,1.472624999999999851e+00,1.522124999999999950e+00,1.483624999999999972e+00,1.508375000000000021e+00,1.480874999999999941e+00,1.495999999999999996e+00,1.476750000000000007e+00,1.527625000000000011e+00,1.509750000000000147e+00,1.490500000000000158e+00,1.533125000000000071e+00,1.564749999999999863e+00,1.520750000000000046e+00,1.535874999999999879e+00,1.546875000000000000e+00,1.508375000000000021e+00,1.541374999999999940e+00,1.468500000000000139e+00,1.513875000000000082e+00,1.531750000000000167e+00,1.497374999999999901e+00,1.524874999999999980e+00,1.557875000000000121e+00,1.516624999999999890e+00,1.489125000000000032e+00,1.498750000000000027e+00,1.490500000000000158e+00,1.493250000000000188e+00,1.501500000000000057e+00
1.446500000000000119e+00,1.485000000000000098e+00,1.544399999999999995e+00,1.554300000000000015e+00,1.509199999999999875e+00,1.499300000000000077e+00,1.526800000000000157e+00,1.475099999999999856e+00,1.520199999999999996e+00,1.537800000000000056e+00,1.495999999999999996e+00,1.541100000000000136e+00,1.502599999999999936e+00,1.525699999999999834e+00,1.509199999999999875e+00,1.525699999999999834e+00,1.483899999999999997e+00,1.524599999999999955e+00,1.516899999999999915e+00,1.529000000000000137e+00,1.497100000000000097e+00,1.511399999999999855e+00,1.498199999999999754e+00,1.567499999999999893e+00,1.486099999999999977e+00,1.507000000000000117e+00,1.518000000000000238e+00,1.508099999999999996e+00,1.526800000000000157e+00,1.501500000000000057e+00,1.523500000000000076e+00,1.532299999999999995e+00,1.490500000000000158e+00,1.495999999999999996e+00,1.537800000000000056e+00,1.542199999999999793e+00,1.524599999999999955e+00,1.493800000000000017e+00,1.535600000000000076e+00,1.541100000000000136e+00,1.559800000000000075e+00,1.526800000000000157e+00,1.527900000000000036e+00,1.520199999999999996e+00,1.530100000000000016e+00,1.513600000000000056e+00,1.518000000000000238e+00,1.513600000000000056e+00,1.498199999999999754e+00,1.543300000000000116e+00
1.519649999999999945e+00,1.521849999999999925e+00,1.504250000000000087e+00,1.527900000000000036e+00,1.507550000000000168e+00,1.499849999999999905e+00,1.498199999999999754e+00,1.502050000000000107e+00,1.536149999999999904e+00,1.512500000000000178e+00,1.528449999999999864e+00,1.486650000000000027e+00,1.512500000000000178e+00,1.537800000000000056e+00,1.490500000000000158e+00,1.505900000000000016e+00,1.508649999999999824e+00,1.506449999999999845e+00,1.518000000000000238e+00,1.505900000000000016e+00,1.476750000000000007e+00,1.522949999999999804e+00,1.500949999999999784e+00,1.495999999999999996e+00,1.484449999999999825e+00,1.505900000000000016e+00,1.503149999999999986e+00,1.529000000000000137e+00,1.497649999999999926e+00,1.492149999999999865e+00,1.487750000000000128e+00,1.499300000000000077e+00,1.509750000000000147e+00,1.509750000000000147e+00,1.488850000000000007e+00,1.516350000000000087e+00,1.524599999999999955e+00,1.506449999999999845e+00,1.532850000000000046e+00,1.499849999999999905e+00,1.487199999999999855e+00,1.531750000000000167e+00,1.519649999999999945e+00,1.500399999999999956e+00,1.525150000000000006e+00,1.481149999999999967e+00,1.504800000000000137e+00,1.509750000000000147e+00,1.493800000000000017e+00,1.511949999999999905e+00
1.492480000000000029e+00,1.487199999999999855e+00,1.489399999999999835e+00,1.507439999999999891e+00,1.512720000000000065e+00,1.484120000000000106e+00,1.519320000000000004e+00,1.529439999999999911e+00,1.503920000000000146e+00,1.517560000000000020e+00,1.500840000000000174e+00,1.526359999999999939e+00,1.519320000000000004e+00,1.510960000000000081e+00,1.508760000000000101e+00,1.504800000000000137e+00,1.513600000000000056e+00,1.526359999999999939e+00,1.506119999999999903e+00,1.483680000000000110e+00,1.514480000000000048e+00,1.527680000000000149e+00,1.515800000000000036e+00,1.496879999999999988e+00,1.511840000000000073e+00,1.500840000000000174e+00,1.535600000000000076e+00,1.500840000000000174e+00,1.517560000000000020e+00,1.498199999999999754e+00,1.499519999999999964e+00,1.491600000000000037e+00,1.536039999999999850e+00,1.531640000000000112e+00,1.525040000000000173e+00,1.514040000000000052e+00,1.496439999999999992e+00,1.514920000000000044e+00,1.506119999999999903e+00,1.508319999999999883e+00,1.495999999999999996e+00,1.515359999999999818e+00,1.528119999999999923e+00,1.495999999999999996e+00,1.521079999999999766e+00,1.506559999999999899e+00,1.514480000000000048e+00,1.533399999999999874e+00,1.521960000000000202e+00,1.531199999999999894e+00
1.496366666666666845e+00,1.481333333333333169e+00,1.521666666666666723e+00,1.518366666666666642e+00,1.513600000000000056e+00,1.531199999999999894e+00,1.500766666666666582e+00,1.511033333333333228e+00,1.514333333333333309e+00,1.537433333333333429e+00,1.497100000000000097e+00,1.510299999999999976e+00,1.519099999999999895e+00,1.504066666666666885e+00,1.516166666666666663e+00,1.519833333333333147e+00,1.515433333333333410e+00,1.525333333333333208e+00,1.534866666666666823e+00,1.520566666666666844e+00,1.491600000000000037e+00,1.502599999999999936e+00,1.534500000000000197e+00,1.518000000000000238e+00,1.502599999999999936e+00,1.497100000000000097e+00,1.500033333333333330e+00,1.526800000000000157e+00,1.498933333333333451e+00,1.516166666666666663e+00,1.512133333333333107e+00,1.510666666666666602e+00,1.538899999999999935e+00,1.507366666666666744e+00,1.516533333333333289e+00,1.529366666666666763e+00,1.501866666666666683e+00,1.520199999999999996e+00,1.532299999999999995e+00,1.514333333333333309e+00,1.504433333333333511e+00,1.511399999999999855e+00,1.508466666666666622e+00,1.496733333333333249e+00,1.509933333333333350e+00,1.501866666666666683e+00,1.504800000000000137e+00,1.502599999999999936e+00,1.498933333333333451e+00,1.507733333333333370e+00
