,HC,SA,HC1,HC2,SAlin,SAexp,SA1,SA2
0,0.8601018072814791,0.6107001979587607,0.9530765604681708,0.9146388179027117,6.832330888692693,0.6043450870442667,1.242962920757949,2.7289523285246413
1,0.414122042516228,0.3413580217298543,0.4487348340517219,0.4475890168729112,3.4259335198507035,1.0403129535995745,0.6146510187134279,1.2366888361793738
2,1.9819639737362693,2.8220601329912753,1.7914676464998074,1.872622175501741,0.776777793129031,9.505751630504594,1.5069395309637021,0.7992047899644478
3,1.1294190570393754,1.4672190119847426,1.1115609153276664,1.1225446739424818,2.4052482814266756,7.613212810837844,1.129874343991903,0.7914361658664572
