,HC,HC1,HC2
0,1.6810704529725538,0.32696573767116005,0.19996462962242684
1,0.21123174921083318,0.22054869975623814,0.24546890027956159
2,1.6689028270177788,0.3165339798973744,0.20233080966092976
3,0.22454109360804686,0.16433439820237122,0.2735427293050376
4,0.17152037314870966,0.17154578134588033,0.2191551016310499
5,1.6663147517488115,0.17346731287931638,0.48981973402137935
6,1.6806711740629563,0.2171545706539965,0.27584819829044327
7,1.673935310261724,0.1567916332650329,0.18270657862471765
8,0.16326947715445692,0.28195624152550697,0.18976621261316756
9,0.18748440532420899,0.1787428802325658,0.2595737618757632
10,0.2678181180854596,0.19485018478073945,0.2119177112162331
11,1.6877671082799433,0.1707836382870742,0.16819185928010627
12,0.16777108723562137,0.1566645457280212,0.2663266758358185
13,0.27607494018141165,0.15168143165194808,0.18165293976643726
14,1.6806892010872607,1.6674773910068312,0.37716635235554097
15,1.6740590536843452,0.1366800141679491,0.1691263721821326
16,0.221529919273025,0.15252680066034086,0.20278743575038144
17,1.6829621703998126,0.1439527175490993,0.30703111783440856
18,1.6815044777671075,0.23956093592543215,0.2780678696408102
19,1.667642471606725,0.3149375772479445,0.2284049727620989
20,1.692794402900488,0.14529415676428542,0.21023142674093237
21,0.20108946818437923,0.19482301088562745,0.20840117706357403
22,1.7024030928662277,0.15827674902275837,0.22294753645990406
23,1.6834910772232838,0.2007642184360141,0.2702810401013806
24,1.6882932414056087,0.163001235690061,0.25454507309977226
