,HC,SA,HC1,HC2,SAlin,SAexp,SA1,SA2
0,0.0,0.3876761927039336,0.9810765123819307,1.2161218473312376,7.427317847834914,1.3209300342923227,0.5614364376480007,4.103346391147498
1,0.01627773918116715,0.22722643918696284,0.5158983154443676,0.617278541377763,9.418584749977597,0.6821950543792542,0.3485480201190686,1.8520930127176145
2,0.11792817898941943,4.680628537173236,1.7546228972826479,1.4256446091495605,1.601173463310265,1.4554697142799085,3.1018322638830527,0.6518023407383721
3,0.0,2.1832681142433445,1.0091421874580457,0.8694408932612984,5.356809402352899,1.1074236393844201,1.5295871178054603,0.8026478469765613
