,HC05,HC10,HC125,HC15,HC_start1,HC_start2,SA01,SA025,SA05,SA10,SA40,SA100,SA_exp,SA_lin,SA_init10,SA_init01
0,2.583927329582654,2.583927329582654,2.583927329582654,2.583927329582654,2.244362326810982,2.1188937806485724,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
1,2.4932526794717056,2.530381133735431,2.4795189221830887,2.4649148343106853,2.3144331922417205,2.1357067117794624,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
2,2.431486371202896,2.364495348481673,2.393953390331927,2.3512695225853637,2.2051127041719933,2.301922936949965,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
3,2.351979982763767,2.2735643881492384,2.283052253586525,2.318127652228745,2.3405985806594884,2.3738089959570345,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
4,2.2129475592300283,2.2523879836582426,2.2104607176707702,2.265193395307659,2.4455511625152857,2.2232040887372446,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
5,2.1313315933471393,2.2380087821965895,2.2104607176707702,2.198830947731584,2.2389747354355283,2.2086619317899836,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
6,2.0954074984142403,2.2186729306710573,2.1519253399872538,2.198830947731584,2.1008251754685316,2.220433388221839,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
7,2.0725023880404434,2.1861935925378813,2.1236345269205983,2.094410944184937,2.064399616030207,2.090676875378657,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
8,2.0562270997222547,2.1399037904049694,2.1125964910146555,2.0864986431696044,2.0265956961882226,1.9175609407521608,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
9,2.0312553685920953,2.113605720143038,2.0986817852852044,2.0658935647050836,1.9974763102762556,1.7561392738396204,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
10,2.018307601390626,2.099290710229708,2.038797193723535,2.037510194284094,1.9121010675290935,1.6759670818958825,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
11,2.002474983149884,2.099290710229708,2.0368117131617227,2.022454098412472,1.837150380668851,1.671883658332697,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
12,1.9990481956559405,2.069074283610069,2.0335890453669285,2.0201161291568472,1.7587162791501059,1.62398042015382,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
13,1.9971728007776688,2.069074283610069,2.0233039171711154,2.014592974319857,1.7677733841823198,1.582966923043515,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
14,1.9904386021249683,2.061491797918642,1.9461609263096948,2.005400007083871,1.739889670697465,1.527263148805797,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
15,1.9880488359659605,2.057244205116712,1.9362059941116867,1.985836714401016,1.682409201744719,1.5322775379681,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
16,1.972945181381169,2.0257609311791747,1.935705489215956,1.9773261704977503,1.652119600557288,1.5375135374839615,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
17,1.9728421488475671,2.0002213566574394,1.9346237860620386,1.9773261704977503,1.604341919830311,1.4914760480985367,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
18,1.968631274797243,1.9331625985745005,1.9346237860620386,1.9740569739625622,1.603277691923781,1.488856471837051,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
19,1.9682618300175951,1.9211341541729028,1.9346237860620386,1.9733652637398493,1.571623709034902,1.4446721211550038,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
20,1.966714550398875,1.9142691483311802,1.9346237860620386,1.9733652637398493,1.553603405341987,1.4117782613820589,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
21,1.9632240484515067,1.9142691483311802,1.9346237860620386,1.9675575833687051,1.5343722850982415,1.387146373591515,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
22,1.9601645140588204,1.8964536413775606,1.934099169634761,1.9622813936188601,1.5102616590600375,1.3657494983113836,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
23,1.959689432493817,1.8933464970272735,1.9305142973958518,1.8930084675982939,1.4811459455091318,1.3490324488747876,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
24,1.9474934863348128,1.891487699804863,1.927287674674364,1.8930084675982939,1.4626636261938886,1.3401766774519412,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
25,1.9474934863348128,1.891487699804863,1.9147805958042772,1.8930084675982939,1.4638434365591195,1.324669040069443,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
26,1.9430492769822334,1.8900377828502761,1.9037033242692158,1.8893033120837641,1.4200123066275434,1.3117365597766935,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
27,1.9418007869978284,1.8827533900683437,1.89531444386989,1.8874749908305812,1.4017388552955043,1.3032978842966552,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
28,1.9378127321079008,1.8752900530142038,1.89531444386989,1.8764172961041758,1.3838059844325696,1.2942751077894277,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
29,1.9378127321079008,1.870241063383025,1.883891920422464,1.8764172961041758,1.3735487172749845,1.2872609192280513,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
30,1.92488227588142,1.8115423629800511,1.88004341903937,1.8725913822300972,1.367619189137272,1.277382903140928,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
31,1.92488227588142,1.8115423629800511,1.88004341903937,1.871871147336695,1.3576909934994366,1.271242531453841,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
32,1.9185893390096695,1.8085403498319121,1.8584655847753346,1.8262267680736954,1.357603826394445,1.260825440197204,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
33,1.91656789239572,1.7165726577888032,1.8488128378533828,1.8262267680736954,1.345081130249119,1.2500179851720385,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
34,1.9115483804450444,1.7165726577888032,1.8488128378533828,1.8262267680736954,1.3381698710688656,1.2422126962800164,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
35,1.9108832093214259,1.715795364295666,1.8416710847855806,1.8262267680736954,1.332396056048043,1.242556437818039,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
36,1.9070839553622951,1.7124547098769276,1.8416710847855806,1.8163427072683485,1.3272122041023149,1.234901915589319,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
37,1.9066297595714967,1.7029925882242634,1.8378504234282844,1.8138417523797625,1.323858763650205,1.2296843210802626,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
38,1.9040603017421416,1.7029925882242634,1.8378504234282844,1.8075934023272868,1.3147500362512812,1.223356944075358,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
39,1.9040603017421416,1.7029925882242634,1.8378504234282844,1.8075934023272868,1.3132848589116586,1.2203843030323775,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.390706837668503,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
40,1.9040603017421416,1.6581535559796323,1.8375747700483482,1.8075934023272868,1.3102291710245364,1.2048163370140954,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
41,1.9004079817068493,1.6581535559796323,1.8375747700483482,1.8075934023272868,1.3091083517592708,1.2008743927204206,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
42,1.8984341509960763,1.6580891300973006,1.8375747700483482,1.806739583206264,1.3031729573038344,1.195690011877287,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
43,1.8975403549868444,1.653678376258852,1.8065607505736052,1.806739583206264,1.299770380204534,1.1910403211379215,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
44,1.8941880013512236,1.653678376258852,1.7926269255097278,1.806739583206264,1.2615927610841593,1.1859628188098401,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
45,1.8863860194522095,1.642943983855201,1.7926269255097278,1.806739583206264,1.2208276831464147,1.1817039279579455,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
46,1.8505256015255043,1.642943983855201,1.75451654081643,1.806739583206264,1.205601066263977,1.175011690050237,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
47,1.8505256015255043,1.638355598519257,1.7536414927508317,1.792721672898633,1.2003766051734766,1.171006411105258,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
48,1.8505256015255043,1.638355598519257,1.7467719820738323,1.792721672898633,1.2006347696248514,1.1672774073191134,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
49,1.8505256015255043,1.629332127729047,1.7467719820738323,1.7885533210141622,1.194139771471335,1.1575376998228548,2.264870628788996,2.357030187677648,2.239948805064533,2.3960291105959017,2.2621191627879145,2.48927763874568,2.18165635801449,2.2680421996740754,3.1918064983982317,1.9678656436355861
50,1.8505256015255043,1.629332127729047,1.7467719820738323,1.7739035737373263,1.1825496903218076,1.1512198601449941,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
51,1.8505256015255043,1.629332127729047,1.7467719820738323,1.7739035737373263,1.1794020986204778,1.148924532876191,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
52,1.8390236192648772,1.629332127729047,1.741478489865361,1.7664078998503943,1.1722847665996339,1.1411078096608398,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
53,1.8390236192648772,1.629332127729047,1.7401869882614358,1.7664078998503943,1.1120518291288741,1.1359573223351802,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
54,1.8390236192648772,1.629332127729047,1.7371632688987937,1.7664078998503943,1.098735804677122,1.12273041689002,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
55,1.8367588261463246,1.629332127729047,1.7371632688987937,1.7664078998503943,1.0909417997820976,1.117537891242634,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
56,1.835999607773488,1.6269412395431841,1.7371632688987937,1.7664078998503943,1.089300309237846,1.1128180732092168,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
57,1.835999607773488,1.5951218037232942,1.7371632688987937,1.7664078998503943,1.0817764817351818,1.1071877928840046,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
58,1.8351049215336563,1.582975127408354,1.7371632688987937,1.7662120793189175,1.0463180845228057,1.1054801606060471,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
59,1.8351049215336563,1.582975127408354,1.736396940112222,1.7659603541536293,1.0459950495264825,1.0997114313002734,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
60,1.8351049215336563,1.582975127408354,1.736396940112222,1.7659603541536293,1.0416934613827935,1.0976039089923058,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
61,1.8297924138260782,1.582975127408354,1.736396940112222,1.7659603541536293,1.0354530912675706,1.0639054658256135,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
62,1.8296235763587445,1.582975127408354,1.736396940112222,1.7562806441849137,1.0336527718276922,1.0572686752616034,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
63,1.8296235763587445,1.582975127408354,1.728970708705601,1.7113103866344272,1.0332593070854335,1.0547657820987002,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
64,1.8296235763587445,1.582975127408354,1.728970708705601,1.7113103866344272,1.031275903282185,1.0538125665353608,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
65,1.8296235763587445,1.582975127408354,1.7289598848573975,1.7113103866344272,1.027563561126855,1.051603692940954,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
66,1.8154287905891762,1.582975127408354,1.725821011130048,1.7113103866344272,1.0208647090489364,1.0498559621082515,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
67,1.8154287905891762,1.582975127408354,1.725821011130048,1.7088234169618932,1.0203996443843693,1.0479956069635608,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
68,1.8154287905891762,1.582975127408354,1.725821011130048,1.7071337568382474,1.0174350365910225,1.0404314446775667,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
69,1.8142642594413072,1.582975127408354,1.725821011130048,1.7071337568382474,1.0104723837361989,1.0404564514134103,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
70,1.8142642594413072,1.582975127408354,1.725821011130048,1.7071337568382474,1.0095770166549594,1.0358854792031935,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
71,1.8142642594413072,1.582975127408354,1.725821011130048,1.7071337568382474,1.0091303367975175,1.0334754378438278,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
72,1.8111640877916086,1.5507280171096622,1.725821011130048,1.7071337568382474,1.007608418915385,1.031459860201034,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
73,1.8111640877916086,1.5507280171096622,1.725821011130048,1.706118360911041,1.0074705110888649,1.0313190697072963,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
74,1.8111640877916086,1.5507280171096622,1.7218944142094652,1.706118360911041,0.9527890146213299,1.0310441297824489,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
75,1.8111640877916086,1.5507280171096622,1.7218944142094652,1.706118360911041,0.950702591035349,1.0276024485893265,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
76,1.8111640877916086,1.5507280171096622,1.7212247733339496,1.706118360911041,0.9403771580013629,1.0270870132500018,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
77,1.8111640877916086,1.5419490480022557,1.7210321970424451,1.706118360911041,0.936528799631647,1.0266581022546493,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
78,1.8111640877916086,1.5419490480022557,1.7210321970424451,1.700076616524271,0.9341892752519225,1.0179352459458808,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
79,1.8111640877916086,1.5419490480022557,1.7210321970424451,1.6996431633406326,0.9312748396800881,1.0168810929836871,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.2621191627879145,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
80,1.8037340427664363,1.5419490480022557,1.7210321970424451,1.69207032588068,0.9308077644932644,1.0152253579659514,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
81,1.802517535244302,1.5415935629776583,1.7210321970424451,1.688698423445528,0.9278157880730126,1.009981609157878,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
82,1.8007637038914057,1.5415935629776583,1.7210321970424451,1.688698423445528,0.9265056037928233,1.006928682888988,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
83,1.8007637038914057,1.5338407586658633,1.7210321970424451,1.6553806257612727,0.9221133241805021,1.0057250882678297,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
84,1.8007637038914057,1.532384763622023,1.7210321970424451,1.6523430515048472,0.9219152159479497,1.0007979271801009,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
85,1.8007637038914057,1.5267881472285922,1.7172762702328908,1.6523430515048472,0.917744799612889,1.0004789901802542,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
86,1.7935544664425633,1.5267881472285922,1.7172762702328908,1.6503929883111814,0.9140643864638324,0.9970599731235121,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
87,1.7935544664425633,1.5267881472285922,1.7172762702328908,1.6503929883111814,0.9111886129175044,0.9960436499919345,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
88,1.7935544664425633,1.5267881472285922,1.70515182628396,1.6503929883111814,0.8842461619209068,0.9891649829619027,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
89,1.7935544664425633,1.5133842080816133,1.6827009944089202,1.6485811407506614,0.8722513414342504,0.9860444551397175,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
90,1.790271621014295,1.5048736271150895,1.6803133767070482,1.6485811407506614,0.8717886957870287,0.9808590562804147,2.380334201043512,2.1637957291325822,2.2467578827119357,2.367268376598539,2.258137669355672,2.48927763874568,2.3098973840569017,2.320923533252329,2.5526962627916836,2.007298651048929
