,HC05,HC10,HC125,HC15,HC_start1,HC_start2,SA01,SA025,SA05,SA10,SA40,SA100,SA_exp,SA_lin,SA_init10,SA_init01
0,2.583927329582654,2.583927329582654,2.583927329582654,2.583927329582654,2.244362326810982,2.1188937806485724,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
1,2.430854369722635,2.4630014937375337,2.558440052295306,2.4632037472795725,2.229086426864543,2.2049602945028988,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
2,2.326812539885481,2.4000058641850996,2.460413184554209,2.3997515665300617,2.2271468226657034,2.120518226060896,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
3,2.2334064900635227,2.3564111573686746,2.4119995686995326,2.2772289695117562,2.166652663306774,2.338670257845202,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
4,2.2094812220008793,2.330899139546735,2.342086990235424,2.247968109113265,2.1917222569376356,2.290629296268166,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
5,2.1709089603952263,2.2399025710813913,2.258152251692688,2.1812338100913395,2.1453541783651775,2.252358850496408,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
6,2.140565977237509,2.21610330865224,2.210010239952038,2.176232024006133,2.1194435725006353,2.1487373259830793,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
7,2.109974992012863,2.171403237461203,2.144009647354562,2.175410935775899,1.8977158792589512,2.005646526467497,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
8,2.0482705436690365,2.1152004284631345,2.13332532094094,2.1731442630482003,1.855474126494388,1.9226162536362108,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
9,2.0338012291282213,2.0909238902681575,2.0768434892190366,2.113538198455088,1.9180881295458825,1.8083569100720758,2.28799438061822,2.266042962316661,2.110623774670636,2.277499613510791,2.314002926043317,2.422344224377615,2.3298180907647748,2.320170653583559,2.66577302391225,1.9772890546438968
