,HC_mean,HC_std,SA_mean,SA_std
0,1.2686706063058715,0.06615292685758435,0.7947636862782171,0.47801583995014474
1,1.1113172215199616,0.06738257794342886,0.7412723563300192,0.4973504436336892
2,1.2589925286006176,0.06761847476663539,0.5930181701895741,0.5075714432200212
3,1.2760999345685375,0.035972674248104644,0.7771532903886913,0.5307300897404649
4,1.280165414524865,0.042309083893116786,0.6504598205251558,0.5220332333219444
5,1.263853492331036,0.0584917066429846,0.6226467514271615,0.5292476794547238
6,1.282758320987024,0.002843016532806235,0.5553119505153988,0.49148249444226916
7,0.8967383103387826,0.4000629398778823,0.595433112366227,0.3969181742353486
8,1.1650174353157572,0.08835557188660813,0.5911964359270454,0.3719565864636701
9,1.4176355348364802,0.08278777103149661,0.783088095104051,0.5737403270356329
