,HC05,HC10,HC_start1,HC_start2,SA01,SA025,SA05,SA10,SA25,SA40,SA100,SA_exp,SA_lin,SA_init10,SA_init01
0,1.6832036657754057,0.33177981279622937,0.15590140747586137,1.6940864273224785,1.6591880982384337,1.690774906244929,0.28284798353794577,0.34989697161561345,0.11510386382930549,0.23869468903768887,0.32159718944704324,1.9506406871678408,2.372751218984121,0.6295420539539214,0.3179082214286908
1,1.6724116975570937,0.22000138029029354,1.8892232218722,1.9989447667000677,2.0289033802827454,0.14014412756443723,0.22187734995226674,1.2766622447087321,1.1366944570328918,2.0288586378896856,0.6349668434547461,2.070872722370489,1.6416657095177427,0.14816031259926088,0.17306876782609532
2,0.17343570308057224,0.4585991775953765,0.6776082507873622,0.3607358440045818,2.022573490438693,0.6130817847444892,1.1443274798236351,0.46982933059835585,0.1588282277407951,1.912093350030426,1.6383409123311305,0.2519930978025448,2.243240301300153,2.0314298578419105,1.6490279343694083
3,0.2754221558099893,0.35703424204714856,0.4266344452133062,0.18960648638722719,1.6695125365125274,0.44318758041979633,2.0081690388856726,1.0201844106367184,0.1717260663120659,0.22598428561038353,2.035122545099533,1.9417288221267588,1.5186742237115733,1.896336729568566,0.1323825196530784
4,1.6872117346992088,0.4298657601834686,0.14050674062953286,1.698968515793204,1.6381709391727304,2.0285318978730764,0.9056824607711027,0.8301854436882936,0.14499968276559544,0.47145264646256857,1.92372627665931,1.5003170533840389,1.4929396634253105,0.1469552802833291,1.6726092743079615
5,1.6696622141377286,0.28570790316002564,2.0289130593075764,0.2712820338134826,1.6565322451731235,0.13381519474998205,1.9620703802636723,1.5832352977797843,1.9546539278074233,0.32139596388330544,1.677049710595327,1.0639990607534457,2.1911792527681646,1.8544919851058697,1.6255383954564684
6,1.6734644611860938,0.4099947104501317,0.1779739112985515,1.7914165039861552,2.0276928684134963,1.8995017264699698,0.2592992028530787,1.4126203673511717,1.8529006761915516,0.1179053878902808,1.134068477640819,1.970039449466334,2.0160298109958705,0.9177760623394524,0.5211142055389171
7,0.27731941155993145,0.42729963897130807,1.9680244599493422,0.7887920547996565,1.6506434417127993,0.18160396639284668,0.9915654996062906,0.6215444300226749,0.2036372751113058,0.13639363696618953,0.1760332119963749,1.8933548124580941,2.0866520881307915,0.17275868123624,0.5806505273268201
8,1.7024926437005652,0.3827171864070796,1.6973487783440842,0.1755102926546704,2.0248629780454843,2.0046413415203457,0.18549443376483077,0.8987479415635026,0.3165362682606083,0.1319899226246439,1.7911956633917305,1.6923671224582555,1.6864977783146906,0.8299259271580065,1.6607160191179824
9,0.20610880364963433,0.18747388864497658,1.0998314799516362,1.8964045232913707,2.026749997016966,0.17194440918091902,0.2853179069627345,0.898271136939407,0.19558580367472006,0.35702235872956845,1.8634006972197716,1.9377649198432174,1.6246478951881937,1.7037639790521362,0.44972688997421356
10,0.24410013095139327,0.3034437702968513,2.0283813270855755,0.5234747025888962,1.6577653989813927,1.6532184567468782,1.2585748186463268,1.3016432347441609,0.13511909366351538,0.25930270375444747,0.1359148645648064,1.0890380633641583,1.5718826439330487,2.028318653569645,1.6539116571404018
11,1.6556346590510427,0.44206687080968204,1.9330669276770545,0.1825163415300962,1.6345777417444278,0.16794650897645402,1.9065046302442443,0.7395458339791681,0.2805135418643831,1.9169888926178487,1.690064699221266,2.02864744646271,2.059224609824984,0.18316097552183755,1.6637737960700514
12,1.685330807414648,1.7901821030612644,0.1838473107524416,1.692227595797244,1.6508593067191502,0.2055386400378224,0.8718278175023781,0.9812542580191668,1.8867708382504778,1.656655355269266,0.2823665947156242,0.19394564603125947,2.071437573226911,0.13318838325964966,1.6695146288008758
13,0.24118287495384502,0.40792860981849544,2.023368303007252,2.000523903581058,1.6620878339565317,2.0284176241972682,0.35101081501757825,0.6052851949254452,0.15227298946892376,0.14717748700607963,1.6700890884484139,0.9827402978135684,1.202487748556577,0.11551700707261284,1.6605376563430934
14,1.6745062909072455,1.7015714640506383,0.4099781366627059,1.6906122597351505,1.6512898191904766,2.029526163094923,0.6351978148978048,0.8748988983017143,1.6575080466312453,0.16026396669119203,0.13072216092835381,0.39358847892935844,1.6489425817771577,0.15931330291689255,2.0298859000031904
15,1.6851566716172897,0.34211844185530327,0.43132869697809617,0.9456369239540052,1.607675224259041,0.18277818029596882,1.934276413086656,0.48102538581382015,0.1361133675315897,1.9010263356423573,0.2840155632640669,0.2175921521226416,2.2385849498691783,1.6475387964304424,0.22319368347250443
16,1.6775177369902585,0.5396537296459067,0.5565541341923301,0.6304686712487677,1.6259273692988332,0.12430853539582074,1.0159070836120674,1.9754231463502874,0.26076442345634626,0.1331404333336556,0.35155719531998614,0.7917760543075338,1.3979505265611412,1.9436544693798334,0.14105984607008967
17,1.6910851386756058,0.39490399063581844,0.11342080882506864,1.6509504790214544,2.023662928743568,0.5354626358171296,0.5721846533403253,1.9455503983221245,2.0284509176055647,0.22144938453117147,0.38178307566119213,1.0226656460524703,1.958102728123792,0.1545310825019836,0.17242701353672135
18,1.6656877317054035,0.4296719121973,0.12965313051196997,1.88497702461728,1.6383534923908039,0.8252211700421093,1.897552646274165,0.7016273224883699,1.798021145084674,1.8871246352884463,0.18041916702496294,1.9666233691996053,0.8242157802864412,1.9016875970699316,0.274731497553027
19,0.19669436543695973,0.23668143070256503,1.6495505561326589,0.27617634141118086,2.028271024032943,1.9025945137691282,2.1457290409633796,0.17942197324334624,0.13845220166829864,0.12936000985629778,1.6642016173278535,0.1532840256101478,1.7198189087736677,1.9088238665342097,1.6639965345344832
20,1.6726889419161837,0.3843636080220144,1.8964021758944003,0.3776289690390655,1.6316945997292795,1.9339265240910075,1.9670910000216595,1.1987907940549958,0.14914281766300336,0.24760562640533484,1.6541362150753336,1.2179581802634905,1.4908101630147295,2.0285388660288004,0.2763155696136101
21,1.6994045460304474,0.2520220826769896,1.6924778871635688,0.1884227142100004,2.0245561629464377,0.1387604476766256,0.19672049522941865,1.146962459770522,0.13717357859560875,0.23109385507670172,0.2758548045721166,0.25734035719283443,2.0608510875167068,1.696446815571233,1.6767973527778808
22,0.19699953174075135,1.7167522181077275,0.39525649269617114,0.5029998415337272,1.6599508789012831,1.691518311323159,0.21172150545542479,0.6498713740653078,0.131124569976904,0.20009662255500904,1.910713970995484,0.20343872608850178,1.3547470194160838,0.7234221961840961,1.653818399083704
23,1.7021604811998845,0.41941731270876037,1.7949647583666726,0.26265672703819076,1.8020687503896577,0.24717005547284115,2.028745772845797,0.9504335492808487,0.33429539457545676,0.5258491260909797,1.68318606959811,1.1328158053870085,0.8180551405558218,2.029801262872704,0.33069220651105274
24,1.6776998713975628,0.5172648845483443,0.17427540453519635,1.687723641742819,0.11055306938066287,1.969532890195631,0.3076007425492915,0.7288093017974016,1.9062646315261453,1.642939258386109,0.31431522179017723,1.3380184655705203,1.829343074836693,0.1419806966160072,0.1478704177090444
