,HC,SA,GA
0,1.9374823900740183,6.7197446586383816,1.286382077271808
1,0.673672946504649,5.0540606727821755,0.6218861465677794
2,0.8589505074906306,4.448220328464358,1.3371390286479499
3,0.8312291557678215,6.440602912217719,0.8348203281448113
