,HC,SA,GA
0,1.1548195503258967,5.185036103229306,1.485826239342562
1,0.7584690695720764,4.759961552579303,0.7669851101078492
2,1.9141463128284588,4.458294668623019,1.3441277270852885
3,1.5432186925656595,4.7117426152733275,1.1390241905547587
